shoulders,dumbbell-press,0,0,-1032,-256,-240
shoulders,dumbbell-press,0,0,-1024,-217,-271
shoulders,dumbbell-press,0,0,-1032,-208,-226
shoulders,dumbbell-press,0,0,-1017,-208,-194
shoulders,dumbbell-press,0,0,-1023,-208,-199
shoulders,dumbbell-press,0,0,-1038,-187,-186
shoulders,dumbbell-press,0,0,-1054,-240,-205
shoulders,dumbbell-press,0,0,-1070,-241,-310
shoulders,dumbbell-press,0,0,-1065,-213,-375
shoulders,dumbbell-press,0,0,-1071,-195,-332
shoulders,dumbbell-press,0,0,-1097,-236,-320
shoulders,dumbbell-press,0,0,-1098,-229,-326
shoulders,dumbbell-press,0,0,-1090,-212,-364
shoulders,dumbbell-press,0,0,-1106,-220,-347
shoulders,dumbbell-press,0,0,-1095,-213,-336
shoulders,dumbbell-press,0,0,-1082,-214,-280
shoulders,dumbbell-press,0,0,-1096,-232,-294
shoulders,dumbbell-press,0,0,-1083,-229,-354
shoulders,dumbbell-press,0,0,-1062,-214,-335
shoulders,dumbbell-press,0,0,-1061,-218,-282
shoulders,dumbbell-press,0,0,-1064,-224,-250
shoulders,dumbbell-press,0,0,-1050,-224,-282
shoulders,dumbbell-press,0,0,-1036,-220,-272
shoulders,dumbbell-press,0,0,-1036,-225,-218
shoulders,dumbbell-press,0,0,-1032,-232,-258
shoulders,dumbbell-press,0,0,-1020,-220,-332
shoulders,dumbbell-press,0,0,-1024,-193,-306
shoulders,dumbbell-press,0,0,-1021,-187,-223
shoulders,dumbbell-press,0,0,-1008,-207,-177
shoulders,dumbbell-press,0,0,-1008,-226,-168
shoulders,dumbbell-press,0,0,-1002,-227,-191
shoulders,dumbbell-press,0,0,-995,-193,-218
shoulders,dumbbell-press,0,0,-1006,-180,-188
shoulders,dumbbell-press,0,0,-1013,-200,-155
shoulders,dumbbell-press,0,0,-1000,-192,-170
shoulders,dumbbell-press,0,0,-986,-183,-182
shoulders,dumbbell-press,0,0,-994,-202,-171
shoulders,dumbbell-press,0,0,-1002,-202,-192
shoulders,dumbbell-press,0,0,-1006,-182,-164
