chest,overhead-pull,,25,15,632,448,-200
chest,overhead-pull,,25,15,640,510,-301
chest,overhead-pull,,25,15,625,725,-91
chest,overhead-pull,,25,15,617,706,-281
chest,overhead-pull,,25,15,558,886,-318
chest,overhead-pull,,25,15,466,890,-306
chest,overhead-pull,,25,15,463,958,233
chest,overhead-pull,,25,15,478,797,73
chest,overhead-pull,,25,15,447,521,-181
chest,overhead-pull,,25,15,492,771,193
chest,overhead-pull,,25,15,625,923,447
chest,overhead-pull,,25,15,687,1074,562
chest,overhead-pull,,25,15,787,1118,234
chest,overhead-pull,,25,15,892,1044,-427
chest,overhead-pull,,25,15,937,844,-761
chest,overhead-pull,,25,15,860,570,-371
chest,overhead-pull,,25,15,802,518,-89
chest,overhead-pull,,25,15,750,636,41
chest,overhead-pull,,25,15,703,668,134
chest,overhead-pull,,25,15,732,666,-28
chest,overhead-pull,,25,15,784,667,-192
chest,overhead-pull,,25,15,823,669,-94
chest,overhead-pull,,25,15,876,681,31
chest,overhead-pull,,25,15,865,671,82
chest,overhead-pull,,25,15,824,598,162
chest,overhead-pull,,25,15,828,540,268
chest,overhead-pull,,25,15,863,674,278
chest,overhead-pull,,25,15,895,861,210
chest,overhead-pull,,25,15,897,848,226
chest,overhead-pull,,25,15,878,742,169
chest,overhead-pull,,25,15,825,735,-296
chest,overhead-pull,,25,15,725,761,-472
chest,overhead-pull,,25,15,682,686,-54
chest,overhead-pull,,25,15,728,678,-139
chest,overhead-pull,,25,15,744,718,-59
chest,overhead-pull,,25,15,798,616,130
chest,overhead-pull,,25,15,857,558,86
chest,overhead-pull,,25,15,863,613,-2
chest,overhead-pull,,25,15,826,678,206
chest,overhead-pull,,25,15,867,683,147
chest,overhead-pull,,25,15,888,642,33
chest,overhead-pull,,25,15,839,654,-34
chest,overhead-pull,,25,15,887,693,-60
chest,overhead-pull,,25,15,799,746,48
chest,overhead-pull,,25,15,792,672,107
chest,overhead-pull,,25,15,793,730,165
chest,overhead-pull,,25,15,801,761,48
chest,overhead-pull,,25,15,814,922,434
chest,overhead-pull,,25,15,787,736,29
chest,overhead-pull,,25,15,848,736,119
chest,overhead-pull,,25,15,865,735,97
chest,overhead-pull,,25,15,943,681,175
chest,overhead-pull,,25,15,882,641,168
chest,overhead-pull,,25,15,812,678,191
chest,overhead-pull,,25,15,711,740,170
chest,overhead-pull,,25,15,609,832,59
chest,overhead-pull,,25,15,614,747,162
chest,overhead-pull,,25,15,721,729,155
chest,overhead-pull,,25,15,675,858,-100
chest,overhead-pull,,25,15,597,720,-177
chest,overhead-pull,,25,15,577,688,50
chest,overhead-pull,,25,15,601,720,333
chest,overhead-pull,,25,15,664,678,188
chest,overhead-pull,,25,15,746,622,-108
chest,overhead-pull,,25,15,815,655,28
chest,overhead-pull,,25,15,815,666,104
chest,overhead-pull,,25,15,864,709,59
chest,overhead-pull,,25,15,893,733,105
chest,overhead-pull,,25,15,870,725,147
chest,overhead-pull,,25,15,851,730,121
chest,overhead-pull,,25,15,848,706,104
chest,overhead-pull,,25,15,824,693,137
chest,overhead-pull,,25,15,813,719,151
chest,overhead-pull,,25,15,785,691,113
chest,overhead-pull,,25,15,713,686,166
chest,overhead-pull,,25,15,693,720,224
chest,overhead-pull,,25,15,708,716,220
chest,overhead-pull,,25,15,689,723,232
chest,overhead-pull,,25,15,698,748,233
chest,overhead-pull,,25,15,742,770,291
chest,overhead-pull,,25,15,767,809,241
chest,overhead-pull,,25,15,770,829,159
chest,overhead-pull,,25,15,748,845,254
chest,overhead-pull,,25,15,737,912,143
chest,overhead-pull,,25,15,730,930,170
chest,overhead-pull,,25,15,704,851,293
chest,overhead-pull,,25,15,741,842,332
chest,overhead-pull,,25,15,754,828,310
chest,overhead-pull,,25,15,773,797,216
chest,overhead-pull,,25,15,783,850,294
chest,overhead-pull,,25,15,724,837,271
chest,overhead-pull,,25,15,797,872,283
chest,overhead-pull,,25,15,810,940,266
chest,overhead-pull,,25,15,779,952,388
chest,overhead-pull,,25,15,745,914,263
chest,overhead-pull,,25,15,700,936,349
chest,overhead-pull,,25,15,671,993,328
chest,overhead-pull,,25,15,660,996,334
chest,overhead-pull,,25,15,613,959,399
chest,overhead-pull,,25,15,569,1058,389
chest,overhead-pull,,25,15,593,1105,341
chest,overhead-pull,,25,15,640,1136,504
chest,overhead-pull,,25,15,624,1144,400
chest,overhead-pull,,25,15,655,1175,532
chest,overhead-pull,,25,15,641,1222,513
chest,overhead-pull,,25,15,588,1127,445
chest,overhead-pull,,25,15,533,1178,557
chest,overhead-pull,,25,15,471,1177,611
chest,overhead-pull,,25,15,471,1176,441
chest,overhead-pull,,25,15,533,1190,443
chest,overhead-pull,,25,15,464,1185,601
chest,overhead-pull,,25,15,468,1158,489
chest,overhead-pull,,25,15,421,1063,297
chest,overhead-pull,,25,15,352,1052,343
chest,overhead-pull,,25,15,221,1062,302
chest,overhead-pull,,25,15,155,1040,174
chest,overhead-pull,,25,15,47,946,251
chest,overhead-pull,,25,15,36,884,324
chest,overhead-pull,,25,15,5,764,217
chest,overhead-pull,,25,15,-53,801,65
chest,overhead-pull,,25,15,-118,894,47
chest,overhead-pull,,25,15,-154,816,148
chest,overhead-pull,,25,15,-170,723,205
chest,overhead-pull,,25,15,-292,986,111
chest,overhead-pull,,25,15,-336,508,264
chest,overhead-pull,,25,15,-192,369,177
chest,overhead-pull,,25,15,-283,621,43
chest,overhead-pull,,25,15,-408,560,8
chest,overhead-pull,,25,15,-398,576,19
chest,overhead-pull,,25,15,-458,539,79
chest,overhead-pull,,25,15,-484,504,12
chest,overhead-pull,,25,15,-508,501,24
chest,overhead-pull,,25,15,-562,457,-37
chest,overhead-pull,,25,15,-609,394,-65
chest,overhead-pull,,25,15,-624,384,-66
chest,overhead-pull,,25,15,-629,376,-93
chest,overhead-pull,,25,15,-653,342,-28
chest,overhead-pull,,25,15,-685,285,-56
chest,overhead-pull,,25,15,-696,254,-154
chest,overhead-pull,,25,15,-700,256,28
chest,overhead-pull,,25,15,-718,188,-166
chest,overhead-pull,,25,15,-738,261,-52
chest,overhead-pull,,25,15,-744,235,-77
chest,overhead-pull,,25,15,-751,43,-751
chest,overhead-pull,,25,15,-787,316,71
chest,overhead-pull,,25,15,-800,67,-327
