shoulders,lateral-raise,-1656,136,344
shoulders,lateral-raise,-1345,175,670
shoulders,lateral-raise,-1404,343,-537
shoulders,lateral-raise,-1564,173,-160
shoulders,lateral-raise,-1671,124,164
shoulders,lateral-raise,-1759,120,249
shoulders,lateral-raise,-1782,113,81
shoulders,lateral-raise,-1777,105,-40
shoulders,lateral-raise,-1716,144,-16
shoulders,lateral-raise,-1665,159,148
shoulders,lateral-raise,-1605,173,375
shoulders,lateral-raise,-1561,188,480
shoulders,lateral-raise,-1510,120,375
shoulders,lateral-raise,-1437,61,195
shoulders,lateral-raise,-1376,25,190
shoulders,lateral-raise,-1304,55,230
shoulders,lateral-raise,-1204,77,235
shoulders,lateral-raise,-1105,80,227
shoulders,lateral-raise,-1006,44,204
shoulders,lateral-raise,-909,-6,177
shoulders,lateral-raise,-819,-48,187
shoulders,lateral-raise,-733,-64,228
shoulders,lateral-raise,-656,-28,257
shoulders,lateral-raise,-585,9,212
shoulders,lateral-raise,-527,16,110
shoulders,lateral-raise,-500,24,44
shoulders,lateral-raise,-488,44,59
shoulders,lateral-raise,-465,67,81
shoulders,lateral-raise,-430,66,58
shoulders,lateral-raise,-408,45,118
shoulders,lateral-raise,-414,34,169
shoulders,lateral-raise,-433,30,54
shoulders,lateral-raise,-468,63,26
shoulders,lateral-raise,-529,129,56
shoulders,lateral-raise,-592,179,21
shoulders,lateral-raise,-648,174,14
shoulders,lateral-raise,-706,129,-51
shoulders,lateral-raise,-750,85,-200
shoulders,lateral-raise,-870,114,-178
shoulders,lateral-raise,-934,98,-170
shoulders,lateral-raise,-1020,119,-424
shoulders,lateral-raise,-1076,167,-613
shoulders,lateral-raise,-1140,123,-505
shoulders,lateral-raise,-1206,90,-563
shoulders,lateral-raise,-1247,57,-635
shoulders,lateral-raise,-1299,65,-707
shoulders,lateral-raise,-1321,73,-663
shoulders,lateral-raise,-1338,87,-653
shoulders,lateral-raise,-1361,72,-719
shoulders,lateral-raise,-1384,74,-692
shoulders,lateral-raise,-1393,144,-577
shoulders,lateral-raise,-1487,168,-663
shoulders,lateral-raise,-1511,160,-633
shoulders,lateral-raise,-1542,175,-632
shoulders,lateral-raise,-1537,206,-595
shoulders,lateral-raise,-1551,201,-672
shoulders,lateral-raise,-1516,200,-659
shoulders,lateral-raise,-1449,235,-670
shoulders,lateral-raise,-1413,226,-672
shoulders,lateral-raise,-1355,191,-619
shoulders,lateral-raise,-1298,204,-673
shoulders,lateral-raise,-1218,176,-624
shoulders,lateral-raise,-1119,193,-571
shoulders,lateral-raise,-1017,182,-548
shoulders,lateral-raise,-927,176,-579
shoulders,lateral-raise,-835,153,-603
shoulders,lateral-raise,-724,144,-580
shoulders,lateral-raise,-639,128,-622
shoulders,lateral-raise,-527,131,-553
shoulders,lateral-raise,-424,105,-575
shoulders,lateral-raise,-328,113,-611
shoulders,lateral-raise,-231,109,-584
shoulders,lateral-raise,-136,68,-559
shoulders,lateral-raise,-56,44,-525
shoulders,lateral-raise,2,36,-469
shoulders,lateral-raise,53,20,-415
shoulders,lateral-raise,112,36,-376
shoulders,lateral-raise,163,49,-391
shoulders,lateral-raise,213,28,-383
shoulders,lateral-raise,234,-15,-347
shoulders,lateral-raise,253,-51,-286
shoulders,lateral-raise,323,-35,-194
shoulders,lateral-raise,355,-43,-269
shoulders,lateral-raise,398,-60,-327
shoulders,lateral-raise,478,-80,-303
shoulders,lateral-raise,520,-88,-374
shoulders,lateral-raise,547,-99,-363
shoulders,lateral-raise,554,-95,-431
shoulders,lateral-raise,594,-112,-450
shoulders,lateral-raise,572,-118,-472
shoulders,lateral-raise,567,-145,-527
shoulders,lateral-raise,597,-168,-547
shoulders,lateral-raise,617,-140,-527
shoulders,lateral-raise,620,-145,-524
shoulders,lateral-raise,594,-87,-549
shoulders,lateral-raise,559,-172,-569
shoulders,lateral-raise,549,-143,-518
shoulders,lateral-raise,526,-135,-505
shoulders,lateral-raise,505,-126,-521
shoulders,lateral-raise,510,-97,-528
shoulders,lateral-raise,480,-118,-535
shoulders,lateral-raise,488,-64,-504
shoulders,lateral-raise,440,-56,-608
shoulders,lateral-raise,440,-87,-523
shoulders,lateral-raise,410,-42,-642
shoulders,lateral-raise,326,-62,-685
shoulders,lateral-raise,320,-71,-600
shoulders,lateral-raise,249,-58,-763
shoulders,lateral-raise,233,-77,-679
shoulders,lateral-raise,191,-60,-650
shoulders,lateral-raise,144,-23,-795
shoulders,lateral-raise,90,-3,-863
shoulders,lateral-raise,67,6,-815
shoulders,lateral-raise,21,33,-874
shoulders,lateral-raise,-4,28,-902
shoulders,lateral-raise,-55,36,-875
shoulders,lateral-raise,-141,34,-858
shoulders,lateral-raise,-151,60,-845
shoulders,lateral-raise,-209,56,-894
shoulders,lateral-raise,-266,80,-888
shoulders,lateral-raise,-290,96,-923
shoulders,lateral-raise,-340,121,-922
shoulders,lateral-raise,-373,169,-880
shoulders,lateral-raise,-413,169,-915
shoulders,lateral-raise,-467,121,-889
shoulders,lateral-raise,-514,139,-814
shoulders,lateral-raise,-565,176,-859
shoulders,lateral-raise,-596,184,-944
shoulders,lateral-raise,-635,188,-960
shoulders,lateral-raise,-694,180,-860
shoulders,lateral-raise,-745,187,-777
shoulders,lateral-raise,-793,200,-832
shoulders,lateral-raise,-826,197,-854
shoulders,lateral-raise,-864,192,-803
shoulders,lateral-raise,-895,207,-706
shoulders,lateral-raise,-902,224,-670
shoulders,lateral-raise,-939,205,-712
shoulders,lateral-raise,-928,212,-682
shoulders,lateral-raise,-937,220,-647
shoulders,lateral-raise,-958,181,-552
shoulders,lateral-raise,-962,216,-564
shoulders,lateral-raise,-996,214,-541
shoulders,lateral-raise,-1008,203,-566
shoulders,lateral-raise,-1005,184,-483
shoulders,lateral-raise,-993,192,-428
shoulders,lateral-raise,-1002,232,-443
shoulders,lateral-raise,-1019,230,-419
shoulders,lateral-raise,-1036,214,-429
shoulders,lateral-raise,-999,200,-342
shoulders,lateral-raise,-994,203,-396
shoulders,lateral-raise,-1024,241,-344
shoulders,lateral-raise,-1032,263,-344
shoulders,lateral-raise,-1024,232,-352
shoulders,lateral-raise,-1032,184,-336
shoulders,lateral-raise,-1024,200,-305
shoulders,lateral-raise,-1062,230,-281
shoulders,lateral-raise,-1071,232,-377
shoulders,lateral-raise,-1043,210,-369
shoulders,lateral-raise,-1054,165,-418
shoulders,lateral-raise,-1042,195,-480
shoulders,lateral-raise,-1026,193,-549
shoulders,lateral-raise,-1071,205,-620
shoulders,lateral-raise,-1093,221,-652
shoulders,lateral-raise,-1147,205,-694
shoulders,lateral-raise,-1185,181,-747
shoulders,lateral-raise,-1216,188,-796
shoulders,lateral-raise,-1242,180,-802
shoulders,lateral-raise,-1271,187,-857
shoulders,lateral-raise,-1308,203,-858
shoulders,lateral-raise,-1336,186,-816
shoulders,lateral-raise,-1360,197,-789
shoulders,lateral-raise,-1419,188,-759
shoulders,lateral-raise,-1463,211,-739
shoulders,lateral-raise,-1477,208,-741
shoulders,lateral-raise,-1499,206,-702
shoulders,lateral-raise,-1490,220,-659
shoulders,lateral-raise,-1463,228,-683
shoulders,lateral-raise,-1423,211,-625
shoulders,lateral-raise,-1356,208,-624
shoulders,lateral-raise,-1297,209,-696
shoulders,lateral-raise,-1231,192,-655
shoulders,lateral-raise,-1149,199,-623
shoulders,lateral-raise,-1067,205,-649
shoulders,lateral-raise,-974,200,-666
shoulders,lateral-raise,-872,194,-662
shoulders,lateral-raise,-785,172,-660
shoulders,lateral-raise,-717,136,-610
shoulders,lateral-raise,-638,99,-544
shoulders,lateral-raise,-545,93,-533
shoulders,lateral-raise,-436,93,-567
shoulders,lateral-raise,-352,56,-605
shoulders,lateral-raise,-242,44,-566
shoulders,lateral-raise,-154,78,-592
shoulders,lateral-raise,-73,70,-529
shoulders,lateral-raise,-42,54,-508
shoulders,lateral-raise,4,9,-499
shoulders,lateral-raise,110,16,-359
shoulders,lateral-raise,145,13,-425
shoulders,lateral-raise,156,-11,-579
shoulders,lateral-raise,196,-32,-414
shoulders,lateral-raise,236,47,-474
shoulders,lateral-raise,290,-80,-387
shoulders,lateral-raise,337,-77,-290
shoulders,lateral-raise,360,8,-360
shoulders,lateral-raise,336,-72,-472
shoulders,lateral-raise,336,-72,-472
shoulders,lateral-raise,414,-10,-278
shoulders,lateral-raise,386,-69,-371
shoulders,lateral-raise,399,-27,-383
shoulders,lateral-raise,422,-46,-348
shoulders,lateral-raise,431,-34,-351
shoulders,lateral-raise,446,-11,-394
shoulders,lateral-raise,428,-83,-475
shoulders,lateral-raise,411,-36,-541
shoulders,lateral-raise,441,-17,-565
shoulders,lateral-raise,391,-35,-562
shoulders,lateral-raise,364,16,-492
shoulders,lateral-raise,336,8,-557
shoulders,lateral-raise,287,-12,-584
shoulders,lateral-raise,238,18,-641
shoulders,lateral-raise,202,4,-675
shoulders,lateral-raise,176,19,-615
shoulders,lateral-raise,126,32,-658
shoulders,lateral-raise,104,42,-711
shoulders,lateral-raise,45,33,-794
shoulders,lateral-raise,-6,38,-835
shoulders,lateral-raise,-58,67,-841
shoulders,lateral-raise,-106,53,-763
shoulders,lateral-raise,-163,62,-756
shoulders,lateral-raise,-229,76,-812
shoulders,lateral-raise,-292,84,-868
shoulders,lateral-raise,-359,108,-866
shoulders,lateral-raise,-407,127,-819
shoulders,lateral-raise,-459,130,-821
shoulders,lateral-raise,-521,136,-832
shoulders,lateral-raise,-573,184,-906
shoulders,lateral-raise,-631,199,-864
shoulders,lateral-raise,-668,175,-745
shoulders,lateral-raise,-707,149,-777
shoulders,lateral-raise,-762,159,-719
shoulders,lateral-raise,-810,214,-838
shoulders,lateral-raise,-846,203,-886
shoulders,lateral-raise,-880,236,-840
shoulders,lateral-raise,-884,246,-748
shoulders,lateral-raise,-910,253,-790
shoulders,lateral-raise,-958,275,-725
shoulders,lateral-raise,-958,202,-715
shoulders,lateral-raise,-989,259,-736
shoulders,lateral-raise,-1016,303,-771
shoulders,lateral-raise,-1017,244,-722
shoulders,lateral-raise,-1024,220,-566
shoulders,lateral-raise,-1028,257,-557
shoulders,lateral-raise,-1071,273,-607
shoulders,lateral-raise,-1065,287,-588
shoulders,lateral-raise,-1080,264,-513
shoulders,lateral-raise,-1064,263,-535
shoulders,lateral-raise,-1048,201,-457
shoulders,lateral-raise,-1071,216,-324
shoulders,lateral-raise,-1049,262,-419
shoulders,lateral-raise,-1048,264,-409
shoulders,lateral-raise,-1041,264,-379
shoulders,lateral-raise,-1026,243,-312
shoulders,lateral-raise,-1010,205,-360
shoulders,lateral-raise,-1035,214,-293
shoulders,lateral-raise,-1013,236,-207
shoulders,lateral-raise,-1001,227,-277
shoulders,lateral-raise,-1006,199,-302
shoulders,lateral-raise,-1002,167,-347
shoulders,lateral-raise,-976,160,-275
shoulders,lateral-raise,-968,225,-166
shoulders,lateral-raise,-997,208,-262
shoulders,lateral-raise,-963,192,-245
shoulders,lateral-raise,-960,208,-449
shoulders,lateral-raise,-979,179,-486
shoulders,lateral-raise,-1050,211,-519
shoulders,lateral-raise,-1098,230,-560
shoulders,lateral-raise,-1181,210,-660
shoulders,lateral-raise,-1241,200,-709
shoulders,lateral-raise,-1266,196,-723
shoulders,lateral-raise,-1271,183,-727
shoulders,lateral-raise,-1256,184,-795
shoulders,lateral-raise,-1260,184,-856
shoulders,lateral-raise,-1287,161,-821
shoulders,lateral-raise,-1345,155,-756
shoulders,lateral-raise,-1417,175,-729
shoulders,lateral-raise,-1468,171,-713
shoulders,lateral-raise,-1502,155,-632
shoulders,lateral-raise,-1494,139,-596
shoulders,lateral-raise,-1458,124,-614
shoulders,lateral-raise,-1432,157,-677
shoulders,lateral-raise,-1382,149,-669
shoulders,lateral-raise,-1327,149,-664
shoulders,lateral-raise,-1256,165,-669
shoulders,lateral-raise,-1165,165,-667
shoulders,lateral-raise,-1111,136,-630
shoulders,lateral-raise,-1018,123,-613
shoulders,lateral-raise,-948,82,-576
shoulders,lateral-raise,-854,84,-600
shoulders,lateral-raise,-761,57,-683
shoulders,lateral-raise,-668,26,-575
shoulders,lateral-raise,-543,37,-568
shoulders,lateral-raise,-469,16,-574
shoulders,lateral-raise,-370,13,-619
shoulders,lateral-raise,-306,-13,-565
shoulders,lateral-raise,-220,24,-528
shoulders,lateral-raise,-142,32,-520
shoulders,lateral-raise,-88,24,-528
shoulders,lateral-raise,-24,24,-520
shoulders,lateral-raise,15,40,-567
shoulders,lateral-raise,62,10,-530
shoulders,lateral-raise,79,15,-550
shoulders,lateral-raise,138,9,-501
shoulders,lateral-raise,187,8,-453
shoulders,lateral-raise,178,-13,-609
shoulders,lateral-raise,231,-43,-461
shoulders,lateral-raise,273,12,-432
shoulders,lateral-raise,267,-48,-510
shoulders,lateral-raise,270,-64,-401
shoulders,lateral-raise,334,23,-504
shoulders,lateral-raise,292,-55,-544
shoulders,lateral-raise,313,-47,-320
shoulders,lateral-raise,362,-21,-429
shoulders,lateral-raise,343,-66,-537
shoulders,lateral-raise,377,-23,-471
shoulders,lateral-raise,358,-50,-485
shoulders,lateral-raise,367,-34,-487
shoulders,lateral-raise,344,-33,-556
shoulders,lateral-raise,325,-67,-613
shoulders,lateral-raise,323,-48,-570
shoulders,lateral-raise,289,-37,-585
shoulders,lateral-raise,260,-48,-572
shoulders,lateral-raise,231,-19,-586
shoulders,lateral-raise,172,-12,-680
shoulders,lateral-raise,136,-17,-705
shoulders,lateral-raise,103,4,-695
shoulders,lateral-raise,39,8,-739
shoulders,lateral-raise,-5,15,-767
shoulders,lateral-raise,-63,37,-812
shoulders,lateral-raise,-138,53,-906
shoulders,lateral-raise,-180,63,-876
shoulders,lateral-raise,-211,93,-840
shoulders,lateral-raise,-248,101,-819
shoulders,lateral-raise,-297,125,-803
shoulders,lateral-raise,-352,181,-862
shoulders,lateral-raise,-403,156,-852
shoulders,lateral-raise,-444,184,-818
shoulders,lateral-raise,-482,239,-774
shoulders,lateral-raise,-508,256,-845
shoulders,lateral-raise,-584,215,-814
shoulders,lateral-raise,-595,196,-739
shoulders,lateral-raise,-655,301,-764
shoulders,lateral-raise,-700,317,-814
shoulders,lateral-raise,-729,244,-695
shoulders,lateral-raise,-742,283,-751
shoulders,lateral-raise,-804,314,-739
shoulders,lateral-raise,-864,337,-779
shoulders,lateral-raise,-874,351,-689
shoulders,lateral-raise,-952,320,-735
shoulders,lateral-raise,-984,320,-657
shoulders,lateral-raise,-1015,328,-710
shoulders,lateral-raise,-1031,305,-651
shoulders,lateral-raise,-1047,304,-551
shoulders,lateral-raise,-1026,319,-624
shoulders,lateral-raise,-1038,306,-632
shoulders,lateral-raise,-1054,311,-583
shoulders,lateral-raise,-1022,305,-501
shoulders,lateral-raise,-1029,297,-428
shoulders,lateral-raise,-1025,322,-462
shoulders,lateral-raise,-1037,309,-510
shoulders,lateral-raise,-1028,304,-371
shoulders,lateral-raise,-1018,304,-340
shoulders,lateral-raise,-1010,292,-368
shoulders,lateral-raise,-1019,277,-359
shoulders,lateral-raise,-1002,283,-313
shoulders,lateral-raise,-992,288,-285
shoulders,lateral-raise,-971,283,-275
shoulders,lateral-raise,-975,305,-272
shoulders,lateral-raise,-999,340,-252
shoulders,lateral-raise,-1008,323,-221
shoulders,lateral-raise,-1003,295,-208
shoulders,lateral-raise,-1004,292,-253
shoulders,lateral-raise,-995,296,-241
shoulders,lateral-raise,-988,284,-242
shoulders,lateral-raise,-972,276,-292
shoulders,lateral-raise,-956,276,-381
shoulders,lateral-raise,-982,298,-508
shoulders,lateral-raise,-1054,339,-564
shoulders,lateral-raise,-1146,328,-612
shoulders,lateral-raise,-1215,302,-688
shoulders,lateral-raise,-1257,309,-740
shoulders,lateral-raise,-1284,310,-813
shoulders,lateral-raise,-1301,323,-845
shoulders,lateral-raise,-1301,323,-811
shoulders,lateral-raise,-1322,307,-801
shoulders,lateral-raise,-1351,301,-759
shoulders,lateral-raise,-1389,304,-744
shoulders,lateral-raise,-1460,286,-743
shoulders,lateral-raise,-1503,304,-673
shoulders,lateral-raise,-1531,296,-684
shoulders,lateral-raise,-1543,267,-623
shoulders,lateral-raise,-1531,269,-683
shoulders,lateral-raise,-1493,222,-649
shoulders,lateral-raise,-1418,258,-606
shoulders,lateral-raise,-1307,269,-601
shoulders,lateral-raise,-1193,244,-671
shoulders,lateral-raise,-1110,288,-666
shoulders,lateral-raise,-964,281,-797
shoulders,lateral-raise,-892,155,-588
shoulders,lateral-raise,-768,256,-440
shoulders,lateral-raise,-688,192,-712
shoulders,lateral-raise,-618,130,-588
shoulders,lateral-raise,-548,136,-584
shoulders,lateral-raise,-432,143,-532
shoulders,lateral-raise,-380,151,-637
shoulders,lateral-raise,-290,109,-555
shoulders,lateral-raise,-196,90,-446
shoulders,lateral-raise,-157,40,-541
shoulders,lateral-raise,-72,12,-393
shoulders,lateral-raise,-17,28,-406
shoulders,lateral-raise,36,-12,-511
shoulders,lateral-raise,60,-36,-511
shoulders,lateral-raise,118,-40,-456
shoulders,lateral-raise,148,-58,-416
shoulders,lateral-raise,186,-30,-402
shoulders,lateral-raise,189,-33,-417
shoulders,lateral-raise,227,-40,-364
shoulders,lateral-raise,274,-8,-320
shoulders,lateral-raise,298,13,-501
shoulders,lateral-raise,339,-58,-534
shoulders,lateral-raise,393,-66,-330
shoulders,lateral-raise,411,-63,-312
shoulders,lateral-raise,408,-71,-430
shoulders,lateral-raise,404,-77,-463
shoulders,lateral-raise,417,-67,-452
shoulders,lateral-raise,428,-52,-480
shoulders,lateral-raise,401,-60,-512
shoulders,lateral-raise,376,-60,-494
shoulders,lateral-raise,372,-56,-479
shoulders,lateral-raise,351,-49,-522
shoulders,lateral-raise,315,-40,-594
shoulders,lateral-raise,287,-43,-638
shoulders,lateral-raise,266,-51,-596
shoulders,lateral-raise,234,-45,-551
shoulders,lateral-raise,182,-21,-640
shoulders,lateral-raise,133,-11,-655
shoulders,lateral-raise,52,5,-693
shoulders,lateral-raise,-28,18,-708
shoulders,lateral-raise,-120,28,-724
shoulders,lateral-raise,-188,35,-729
shoulders,lateral-raise,-266,26,-727
shoulders,lateral-raise,-308,70,-809
shoulders,lateral-raise,-344,100,-793
shoulders,lateral-raise,-430,124,-873
shoulders,lateral-raise,-477,149,-826
shoulders,lateral-raise,-573,183,-780
shoulders,lateral-raise,-620,175,-739
shoulders,lateral-raise,-667,171,-707
shoulders,lateral-raise,-715,214,-960
shoulders,lateral-raise,-768,168,-954
shoulders,lateral-raise,-760,161,-743
shoulders,lateral-raise,-752,255,-673
shoulders,lateral-raise,-830,240,-820
shoulders,lateral-raise,-908,308,-877
shoulders,lateral-raise,-942,342,-805
