shoulders,lateral-raise,-2256,-136,-240
shoulders,lateral-raise,-2473,1409,-1257
shoulders,lateral-raise,-2077,1943,-1143
shoulders,lateral-raise,-596,992,198
shoulders,lateral-raise,-291,1022,-149
shoulders,lateral-raise,-229,611,-28
shoulders,lateral-raise,-210,490,13
shoulders,lateral-raise,-413,630,-39
shoulders,lateral-raise,-421,663,12
shoulders,lateral-raise,-449,657,57
shoulders,lateral-raise,-481,662,96
shoulders,lateral-raise,-519,639,85
shoulders,lateral-raise,-564,614,80
shoulders,lateral-raise,-600,579,109
shoulders,lateral-raise,-614,522,126
shoulders,lateral-raise,-638,476,106
shoulders,lateral-raise,-648,437,96
shoulders,lateral-raise,-695,413,38
shoulders,lateral-raise,-812,342,64
shoulders,lateral-raise,-938,319,160
shoulders,lateral-raise,-1046,361,176
shoulders,lateral-raise,-1144,384,146
shoulders,lateral-raise,-1188,406,181
shoulders,lateral-raise,-1183,441,212
shoulders,lateral-raise,-1155,477,237
shoulders,lateral-raise,-1124,520,256
shoulders,lateral-raise,-1120,556,248
shoulders,lateral-raise,-1121,494,101
shoulders,lateral-raise,-1119,412,-33
shoulders,lateral-raise,-1135,382,-11
shoulders,lateral-raise,-1138,381,36
shoulders,lateral-raise,-1143,469,160
shoulders,lateral-raise,-1183,472,87
shoulders,lateral-raise,-1197,317,4
shoulders,lateral-raise,-1184,330,192
shoulders,lateral-raise,-1195,679,291
shoulders,lateral-raise,-1207,494,19
shoulders,lateral-raise,-1287,412,61
shoulders,lateral-raise,-1354,302,212
shoulders,lateral-raise,-1355,272,192
shoulders,lateral-raise,-1334,284,67
shoulders,lateral-raise,-1322,327,12
shoulders,lateral-raise,-1288,344,25
shoulders,lateral-raise,-1243,460,188
shoulders,lateral-raise,-1211,425,156
shoulders,lateral-raise,-1169,319,85
shoulders,lateral-raise,-1108,313,191
shoulders,lateral-raise,-1060,321,181
shoulders,lateral-raise,-1005,330,124
shoulders,lateral-raise,-952,216,-111
shoulders,lateral-raise,-961,231,-71
shoulders,lateral-raise,-1015,97,55
shoulders,lateral-raise,-837,282,180
