arms,biceps-curl,1408,192,176
arms,biceps-curl,1385,200,238
arms,biceps-curl,1384,192,324
arms,biceps-curl,1377,214,321
arms,biceps-curl,1376,311,181
arms,biceps-curl,1362,313,296
arms,biceps-curl,1332,263,291
arms,biceps-curl,1314,222,206
arms,biceps-curl,1279,129,99
arms,biceps-curl,1181,79,204
arms,biceps-curl,1084,91,232
arms,biceps-curl,996,77,220
arms,biceps-curl,946,66,101
arms,biceps-curl,865,64,76
arms,biceps-curl,794,87,6
arms,biceps-curl,715,107,-46
arms,biceps-curl,656,123,31
arms,biceps-curl,593,154,151
arms,biceps-curl,553,173,177
arms,biceps-curl,539,171,74
arms,biceps-curl,546,158,49
arms,biceps-curl,533,161,86
arms,biceps-curl,507,164,145
arms,biceps-curl,500,160,162
arms,biceps-curl,516,181,140
arms,biceps-curl,520,220,176
arms,biceps-curl,489,263,320
arms,biceps-curl,464,310,439
arms,biceps-curl,496,340,448
arms,biceps-curl,576,374,428
arms,biceps-curl,648,455,371
arms,biceps-curl,678,573,346
arms,biceps-curl,656,689,434
arms,biceps-curl,603,731,539
arms,biceps-curl,585,768,536
arms,biceps-curl,538,817,530
arms,biceps-curl,539,863,552
arms,biceps-curl,520,878,565
arms,biceps-curl,486,876,596
arms,biceps-curl,451,895,573
arms,biceps-curl,432,925,549
arms,biceps-curl,420,945,597
arms,biceps-curl,368,951,593
arms,biceps-curl,363,951,646
arms,biceps-curl,332,988,674
arms,biceps-curl,301,958,635
arms,biceps-curl,271,945,659
arms,biceps-curl,251,950,611
arms,biceps-curl,175,928,652
arms,biceps-curl,158,919,580
arms,biceps-curl,88,888,695
arms,biceps-curl,56,872,609
arms,biceps-curl,-14,818,608
arms,biceps-curl,-54,770,494
arms,biceps-curl,-153,723,510
arms,biceps-curl,-211,771,483
arms,biceps-curl,-287,755,437
arms,biceps-curl,-345,731,509
arms,biceps-curl,-372,687,363
arms,biceps-curl,-429,653,369
arms,biceps-curl,-453,661,448
arms,biceps-curl,-456,626,299
arms,biceps-curl,-506,591,287
arms,biceps-curl,-556,626,387
arms,biceps-curl,-544,581,369
arms,biceps-curl,-547,508,352
arms,biceps-curl,-552,388,101
arms,biceps-curl,-579,322,84
arms,biceps-curl,-629,296,117
arms,biceps-curl,-684,268,127
arms,biceps-curl,-719,236,3
arms,biceps-curl,-742,205,-23
arms,biceps-curl,-757,197,53
arms,biceps-curl,-764,200,-23
arms,biceps-curl,-781,191,-52
arms,biceps-curl,-792,180,-33
arms,biceps-curl,-792,188,-44
arms,biceps-curl,-800,200,-9
arms,biceps-curl,-797,211,34
arms,biceps-curl,-777,224,21
arms,biceps-curl,-775,231,20
arms,biceps-curl,-768,243,96
arms,biceps-curl,-747,269,160
arms,biceps-curl,-740,310,247
arms,biceps-curl,-715,336,285
arms,biceps-curl,-694,386,270
arms,biceps-curl,-665,424,294
arms,biceps-curl,-632,433,357
arms,biceps-curl,-584,471,265
arms,biceps-curl,-558,524,337
arms,biceps-curl,-552,587,463
arms,biceps-curl,-534,680,603
arms,biceps-curl,-463,683,532
arms,biceps-curl,-448,708,577
arms,biceps-curl,-396,774,566
arms,biceps-curl,-325,803,686
arms,biceps-curl,-298,774,615
arms,biceps-curl,-244,825,612
arms,biceps-curl,-206,840,645
arms,biceps-curl,-176,842,603
arms,biceps-curl,-182,871,511
arms,biceps-curl,-104,848,744
arms,biceps-curl,-64,848,640
arms,biceps-curl,-17,832,640
arms,biceps-curl,37,794,632
arms,biceps-curl,70,852,684
arms,biceps-curl,116,834,681
arms,biceps-curl,199,861,623
arms,biceps-curl,250,822,616
arms,biceps-curl,236,864,828
arms,biceps-curl,272,799,697
arms,biceps-curl,300,693,592
arms,biceps-curl,285,786,805
arms,biceps-curl,336,822,703
arms,biceps-curl,382,776,584
arms,biceps-curl,421,754,654
arms,biceps-curl,484,741,562
arms,biceps-curl,543,786,668
arms,biceps-curl,533,748,763
arms,biceps-curl,552,704,603
arms,biceps-curl,588,681,502
arms,biceps-curl,615,657,486
arms,biceps-curl,624,638,504
arms,biceps-curl,643,623,529
arms,biceps-curl,683,616,505
arms,biceps-curl,726,607,476
arms,biceps-curl,756,575,393
arms,biceps-curl,792,584,380
arms,biceps-curl,812,585,486
arms,biceps-curl,860,541,543
arms,biceps-curl,945,532,591
arms,biceps-curl,989,556,596
arms,biceps-curl,1021,623,542
arms,biceps-curl,1022,698,561
arms,biceps-curl,969,728,585
arms,biceps-curl,906,731,570
arms,biceps-curl,851,744,525
arms,biceps-curl,819,748,554
arms,biceps-curl,783,729,562
arms,biceps-curl,720,760,583
arms,biceps-curl,714,782,632
arms,biceps-curl,698,778,663
arms,biceps-curl,699,789,698
arms,biceps-curl,671,815,721
arms,biceps-curl,617,844,652
arms,biceps-curl,537,820,644
arms,biceps-curl,489,802,714
arms,biceps-curl,433,814,720
arms,biceps-curl,372,796,672
arms,biceps-curl,325,762,833
arms,biceps-curl,286,783,732
arms,biceps-curl,246,760,652
arms,biceps-curl,176,777,768
arms,biceps-curl,152,839,760
arms,biceps-curl,90,863,675
arms,biceps-curl,50,856,763
arms,biceps-curl,18,819,708
arms,biceps-curl,-35,801,602
arms,biceps-curl,-104,814,613
arms,biceps-curl,-189,795,679
arms,biceps-curl,-207,765,606
arms,biceps-curl,-228,760,539
arms,biceps-curl,-278,708,528
arms,biceps-curl,-339,658,560
arms,biceps-curl,-371,617,549
arms,biceps-curl,-394,566,472
arms,biceps-curl,-441,534,560
arms,biceps-curl,-473,517,411
arms,biceps-curl,-486,495,241
arms,biceps-curl,-515,439,189
arms,biceps-curl,-570,395,336
arms,biceps-curl,-602,353,350
arms,biceps-curl,-633,331,258
arms,biceps-curl,-648,333,210
arms,biceps-curl,-657,304,117
arms,biceps-curl,-713,271,92
arms,biceps-curl,-735,234,55
arms,biceps-curl,-753,179,-25
arms,biceps-curl,-784,128,-36
arms,biceps-curl,-784,127,-78
arms,biceps-curl,-788,167,-118
arms,biceps-curl,-785,177,-75
arms,biceps-curl,-783,188,-11
arms,biceps-curl,-773,222,27
arms,biceps-curl,-747,238,32
arms,biceps-curl,-749,260,60
arms,biceps-curl,-733,288,73
arms,biceps-curl,-704,320,154
arms,biceps-curl,-686,359,241
arms,biceps-curl,-696,394,388
arms,biceps-curl,-713,440,404
arms,biceps-curl,-632,434,216
arms,biceps-curl,-582,423,342
arms,biceps-curl,-568,453,531
arms,biceps-curl,-521,478,516
arms,biceps-curl,-457,520,421
arms,biceps-curl,-466,602,586
arms,biceps-curl,-467,616,669
arms,biceps-curl,-374,614,542
arms,biceps-curl,-362,614,617
arms,biceps-curl,-377,757,861
arms,biceps-curl,-284,718,602
arms,biceps-curl,-207,676,640
arms,biceps-curl,-160,792,896
arms,biceps-curl,-120,768,776
arms,biceps-curl,-50,737,652
arms,biceps-curl,-63,713,891
arms,biceps-curl,-19,712,748
arms,biceps-curl,72,734,743
arms,biceps-curl,101,736,851
arms,biceps-curl,111,757,934
arms,biceps-curl,221,760,835
arms,biceps-curl,287,713,803
arms,biceps-curl,309,724,800
arms,biceps-curl,382,734,832
arms,biceps-curl,400,693,846
arms,biceps-curl,436,638,715
arms,biceps-curl,501,624,678
arms,biceps-curl,531,624,691
arms,biceps-curl,558,618,718
arms,biceps-curl,617,611,663
arms,biceps-curl,682,582,706
arms,biceps-curl,714,537,662
arms,biceps-curl,740,550,656
arms,biceps-curl,771,549,575
arms,biceps-curl,812,541,532
arms,biceps-curl,850,548,570
arms,biceps-curl,873,535,571
arms,biceps-curl,876,524,506
arms,biceps-curl,908,532,464
arms,biceps-curl,956,532,464
arms,biceps-curl,975,517,493
arms,biceps-curl,991,536,557
arms,biceps-curl,997,583,618
arms,biceps-curl,979,598,645
arms,biceps-curl,954,605,595
arms,biceps-curl,924,612,569
arms,biceps-curl,861,629,551
arms,biceps-curl,798,629,514
arms,biceps-curl,759,642,602
arms,biceps-curl,722,648,662
arms,biceps-curl,726,654,610
arms,biceps-curl,716,674,614
arms,biceps-curl,699,685,687
arms,biceps-curl,678,706,715
arms,biceps-curl,666,713,710
arms,biceps-curl,632,727,647
arms,biceps-curl,588,759,733
arms,biceps-curl,555,751,813
arms,biceps-curl,460,741,841
arms,biceps-curl,420,721,782
