back,lat-pulldown-angled,49,15,-208,608,-832
back,lat-pulldown-angled,49,15,-185,561,-785
back,lat-pulldown-angled,49,15,-176,560,-837
back,lat-pulldown-angled,49,15,-169,567,-743
back,lat-pulldown-angled,49,15,-117,604,-758
back,lat-pulldown-angled,49,15,-112,629,-796
back,lat-pulldown-angled,49,15,-42,632,-772
back,lat-pulldown-angled,49,15,-5,652,-741
back,lat-pulldown-angled,49,15,-27,663,-789
back,lat-pulldown-angled,49,15,-45,723,-956
back,lat-pulldown-angled,49,15,-29,685,-852
back,lat-pulldown-angled,49,15,-30,622,-866
back,lat-pulldown-angled,49,15,-20,572,-856
back,lat-pulldown-angled,49,15,13,531,-760
back,lat-pulldown-angled,49,15,47,520,-780
back,lat-pulldown-angled,49,15,123,492,-839
back,lat-pulldown-angled,49,15,190,469,-894
back,lat-pulldown-angled,49,15,240,480,-944
back,lat-pulldown-angled,49,15,271,473,-899
back,lat-pulldown-angled,49,15,265,429,-820
back,lat-pulldown-angled,49,15,232,379,-725
back,lat-pulldown-angled,49,15,211,383,-759
back,lat-pulldown-angled,49,15,257,458,-807
back,lat-pulldown-angled,49,15,296,504,-787
back,lat-pulldown-angled,49,15,267,467,-680
back,lat-pulldown-angled,49,15,224,408,-540
back,lat-pulldown-angled,49,15,200,357,-476
back,lat-pulldown-angled,49,15,218,287,-534
back,lat-pulldown-angled,49,15,287,272,-609
back,lat-pulldown-angled,49,15,349,322,-266
back,lat-pulldown-angled,49,15,326,413,112
back,lat-pulldown-angled,49,15,429,864,-880
back,lat-pulldown-angled,49,15,652,1237,-1925
back,lat-pulldown-angled,49,15,474,832,-1321
back,lat-pulldown-angled,49,15,226,521,-970
back,lat-pulldown-angled,49,15,156,249,-408
back,lat-pulldown-angled,49,15,299,201,-1200
back,lat-pulldown-angled,49,15,404,380,-1298
back,lat-pulldown-angled,49,15,386,590,-886
back,lat-pulldown-angled,49,15,377,568,-832
back,lat-pulldown-angled,49,15,406,535,-804
back,lat-pulldown-angled,49,15,404,623,-689
back,lat-pulldown-angled,49,15,428,613,-652
back,lat-pulldown-angled,49,15,450,609,-623
back,lat-pulldown-angled,49,15,466,666,-596
back,lat-pulldown-angled,49,15,482,676,-772
back,lat-pulldown-angled,49,15,497,636,-672
back,lat-pulldown-angled,49,15,511,592,-668
back,lat-pulldown-angled,49,15,502,482,-604
back,lat-pulldown-angled,49,15,463,366,-544
back,lat-pulldown-angled,49,15,432,553,-810
back,lat-pulldown-angled,49,15,448,615,-966
back,lat-pulldown-angled,49,15,471,500,-782
back,lat-pulldown-angled,49,15,502,481,-639
back,lat-pulldown-angled,49,15,511,510,-699
back,lat-pulldown-angled,49,15,541,541,-762
back,lat-pulldown-angled,49,15,537,501,-832
back,lat-pulldown-angled,49,15,592,552,-847
