x,x,,0,0,864,-552,-72
x,x,,0,0,872,-513,6
x,x,,0,0,880,-436,-190
x,x,,0,0,820,-298,-125
x,x,,0,0,831,-149,-164
x,x,,0,0,875,-122,-189
x,x,,0,0,908,-183,-73
x,x,,0,0,939,-199,-83
x,x,,0,0,904,-240,-1
x,x,,0,0,844,-339,75
x,x,,0,0,826,-443,63
x,x,,0,0,880,-470,106
x,x,,0,0,896,-466,96
x,x,,0,0,908,-411,217
x,x,,0,0,969,-444,138
x,x,,0,0,1020,-453,183
x,x,,0,0,994,-464,208
x,x,,0,0,960,-488,205
x,x,,0,0,957,-496,264
x,x,,0,0,1029,-437,271
x,x,,0,0,1101,-405,175
x,x,,0,0,1106,-366,203
x,x,,0,0,1069,-282,358
x,x,,0,0,1070,-171,372
x,x,,0,0,1076,-79,258
x,x,,0,0,1056,-32,232
x,x,,0,0,1025,49,364
x,x,,0,0,1011,109,446
x,x,,0,0,1031,64,409
x,x,,0,0,1030,58,424
x,x,,0,0,1022,168,398
x,x,,0,0,1026,191,361
x,x,,0,0,1007,63,420
x,x,,0,0,976,86,420
x,x,,0,0,960,116,426
x,x,,0,0,999,-12,274
x,x,,0,0,1014,-112,242
x,x,,0,0,1008,-108,339
x,x,,0,0,1012,59,460
x,x,,0,0,1028,120,382
x,x,,0,0,1040,-123,312
x,x,,0,0,1025,-91,308
x,x,,0,0,965,-5,452
x,x,,0,0,992,123,533
x,x,,0,0,998,88,420
x,x,,0,0,1042,33,385
x,x,,0,0,1055,55,341
x,x,,0,0,1049,214,481
x,x,,0,0,1057,292,481
x,x,,0,0,1070,220,349
x,x,,0,0,1016,80,246
x,x,,0,0,976,80,42
x,x,,0,0,953,158,102
x,x,,0,0,922,251,309
x,x,,0,0,987,293,283
x,x,,0,0,1021,19,141
x,x,,0,0,1067,-22,92
x,x,,0,0,1079,116,172
x,x,,0,0,1060,191,239
x,x,,0,0,1036,133,175
x,x,,0,0,1039,48,199
x,x,,0,0,1040,32,202
x,x,,0,0,1028,88,268
x,x,,0,0,1042,128,367
x,x,,0,0,1024,77,386
x,x,,0,0,1005,27,338
x,x,,0,0,1006,61,314
x,x,,0,0,1019,91,317
x,x,,0,0,1024,112,388
x,x,,0,0,1004,79,393
x,x,,0,0,1007,91,391
x,x,,0,0,1049,136,419
x,x,,0,0,1081,115,469
x,x,,0,0,1097,70,420
x,x,,0,0,1121,56,377
x,x,,0,0,1140,64,350
x,x,,0,0,1128,84,316
x,x,,0,0,1124,88,320
x,x,,0,0,1143,65,268
x,x,,0,0,1159,20,215
x,x,,0,0,1151,-6,153
x,x,,0,0,1125,37,43
x,x,,0,0,1123,83,21
x,x,,0,0,1116,76,-13
x,x,,0,0,1096,53,-91
x,x,,0,0,1106,56,-193
x,x,,0,0,1152,77,-362
x,x,,0,0,1249,86,-519
x,x,,0,0,1384,99,-542
x,x,,0,0,1480,160,-527
x,x,,0,0,1520,215,-437
x,x,,0,0,1607,374,-493
x,x,,0,0,1747,606,-489
x,x,,0,0,1840,715,-236
x,x,,0,0,1882,767,-207
x,x,,0,0,1898,740,-362
x,x,,0,0,1915,585,-198
x,x,,0,0,1941,467,-133
x,x,,0,0,1993,495,-342
x,x,,0,0,2000,474,-212
x,x,,0,0,1990,356,-293
x,x,,0,0,1912,216,-472
x,x,,0,0,1872,176,-536
x,x,,0,0,1903,246,-559
x,x,,0,0,1866,309,-621
x,x,,0,0,1789,237,-602
x,x,,0,0,1696,130,-658
x,x,,0,0,1624,49,-750
x,x,,0,0,1511,19,-760
x,x,,0,0,1380,23,-658
x,x,,0,0,1227,97,-713
x,x,,0,0,1063,105,-650
x,x,,0,0,949,60,-429
x,x,,0,0,860,-101,-172
x,x,,0,0,701,-102,-317
x,x,,0,0,515,-53,-243
x,x,,0,0,344,-51,-106
x,x,,0,0,324,-101,123
x,x,,0,0,195,-131,105
x,x,,0,0,28,-125,103
x,x,,0,0,261,-370,2162
x,x,,0,0,291,-477,1373
x,x,,0,0,64,-236,154
x,x,,0,0,-157,-264,-23
x,x,,0,0,-328,-343,-220
x,x,,0,0,-427,-304,-284
x,x,,0,0,-493,-113,-284
x,x,,0,0,-572,24,-332
x,x,,0,0,-551,-31,-346
x,x,,0,0,-473,-22,-227
x,x,,0,0,-460,-45,-327
x,x,,0,0,-368,-61,-629
x,x,,0,0,-219,-31,-776
x,x,,0,0,-188,-82,-737
x,x,,0,0,-199,-60,-581
x,x,,0,0,-173,-59,-672
x,x,,0,0,-147,-80,-635
x,x,,0,0,-119,-58,-600
x,x,,0,0,-57,-103,-560
x,x,,0,0,53,-137,-619
x,x,,0,0,198,-80,-715
x,x,,0,0,183,-151,-812
x,x,,0,0,160,-314,-655
x,x,,0,0,220,-304,-583
x,x,,0,0,357,-215,-829
x,x,,0,0,445,-114,-883
x,x,,0,0,586,-41,-1025
x,x,,0,0,707,-107,-904
x,x,,0,0,669,-135,-799
x,x,,0,0,730,-196,-1031
x,x,,0,0,874,-30,-910
x,x,,0,0,904,7,-878
x,x,,0,0,920,-40,-1087
x,x,,0,0,960,-56,-937
x,x,,0,0,960,-141,-804
x,x,,0,0,983,-197,-899
x,x,,0,0,1051,-58,-867
x,x,,0,0,1071,83,-842
x,x,,0,0,1065,103,-1054
x,x,,0,0,1106,139,-871
x,x,,0,0,1139,83,-649
x,x,,0,0,1137,72,-803
x,x,,0,0,1162,39,-768
x,x,,0,0,1174,140,-606
x,x,,0,0,1182,249,-673
x,x,,0,0,1130,200,-668
x,x,,0,0,1094,94,-438
x,x,,0,0,1094,-16,-503
x,x,,0,0,1096,47,-443
x,x,,0,0,1112,88,-452
x,x,,0,0,1120,88,-343
x,x,,0,0,1120,-4,-252
x,x,,0,0,1135,3,-196
x,x,,0,0,1111,-22,-216
x,x,,0,0,1093,-22,-216
x,x,,0,0,1100,39,-214
x,x,,0,0,1121,124,-124
x,x,,0,0,1115,168,-128
x,x,,0,0,1100,136,-224
x,x,,0,0,1100,124,-232
x,x,,0,0,1111,154,-155
x,x,,0,0,1132,215,-89
x,x,,0,0,1123,274,-137
x,x,,0,0,1088,265,-112
x,x,,0,0,1067,226,-55
x,x,,0,0,1066,204,-83
x,x,,0,0,1042,173,-69
x,x,,0,0,1021,168,-11
x,x,,0,0,1039,193,25
x,x,,0,0,1054,131,24
x,x,,0,0,1054,12,85
x,x,,0,0,1078,35,138
x,x,,0,0,1098,162,124
x,x,,0,0,1107,216,143
x,x,,0,0,1124,177,144
x,x,,0,0,1145,144,33
x,x,,0,0,1151,162,-1
x,x,,0,0,1142,271,-22
x,x,,0,0,1126,311,-125
x,x,,0,0,1113,229,-170
x,x,,0,0,1123,104,-202
x,x,,0,0,1170,4,-344
x,x,,0,0,1199,71,-337
x,x,,0,0,1176,48,-120
x,x,,0,0,1224,-40,-88
x,x,,0,0,1224,-164,-251
