back,dumbbell-row,,32.5,10,768,408,496
back,dumbbell-row,,32.5,10,768,385,480
back,dumbbell-row,,32.5,10,829,361,472
back,dumbbell-row,,32.5,10,899,353,383
back,dumbbell-row,,32.5,10,897,272,354
back,dumbbell-row,,32.5,10,910,243,331
back,dumbbell-row,,32.5,10,898,226,293
back,dumbbell-row,,32.5,10,930,204,240
back,dumbbell-row,,32.5,10,929,153,239
back,dumbbell-row,,32.5,10,954,170,181
back,dumbbell-row,,32.5,10,947,195,270
back,dumbbell-row,,32.5,10,901,262,296
back,dumbbell-row,,32.5,10,882,292,302
back,dumbbell-row,,32.5,10,892,302,251
back,dumbbell-row,,32.5,10,919,315,312
back,dumbbell-row,,32.5,10,939,331,377
back,dumbbell-row,,32.5,10,971,352,387
back,dumbbell-row,,32.5,10,989,318,405
back,dumbbell-row,,32.5,10,1017,265,380
back,dumbbell-row,,32.5,10,1052,228,222
back,dumbbell-row,,32.5,10,1078,235,93
back,dumbbell-row,,32.5,10,1074,206,4
back,dumbbell-row,,32.5,10,1055,194,-49
back,dumbbell-row,,32.5,10,1074,243,-138
back,dumbbell-row,,32.5,10,1067,255,-133
back,dumbbell-row,,32.5,10,1116,200,-72
back,dumbbell-row,,32.5,10,1161,125,58
back,dumbbell-row,,32.5,10,1102,217,367
back,dumbbell-row,,32.5,10,1136,312,252
back,dumbbell-row,,32.5,10,1192,291,-71
back,dumbbell-row,,32.5,10,1157,418,143
back,dumbbell-row,,32.5,10,1121,470,261
back,dumbbell-row,,32.5,10,1069,378,90
back,dumbbell-row,,32.5,10,1053,309,137
back,dumbbell-row,,32.5,10,1016,278,461
back,dumbbell-row,,32.5,10,969,183,737
back,dumbbell-row,,32.5,10,931,74,687
back,dumbbell-row,,32.5,10,931,84,197
back,dumbbell-row,,32.5,10,952,243,-22
back,dumbbell-row,,32.5,10,937,359,64
back,dumbbell-row,,32.5,10,980,364,223
back,dumbbell-row,,32.5,10,1028,284,111
back,dumbbell-row,,32.5,10,1051,269,152
back,dumbbell-row,,32.5,10,1063,302,53
back,dumbbell-row,,32.5,10,1054,329,188
back,dumbbell-row,,32.5,10,1043,273,279
back,dumbbell-row,,32.5,10,1070,215,332
back,dumbbell-row,,32.5,10,1124,203,278
back,dumbbell-row,,32.5,10,1059,244,39
back,dumbbell-row,,32.5,10,961,319,27
back,dumbbell-row,,32.5,10,1000,272,121
back,dumbbell-row,,32.5,10,1008,312,231
back,dumbbell-row,,32.5,10,1008,203,232
back,dumbbell-row,,32.5,10,1054,162,194
back,dumbbell-row,,32.5,10,1108,130,252
back,dumbbell-row,,32.5,10,1148,70,205
back,dumbbell-row,,32.5,10,1166,128,279
back,dumbbell-row,,32.5,10,1189,129,120
back,dumbbell-row,,32.5,10,1185,155,273
back,dumbbell-row,,32.5,10,1211,153,237
back,dumbbell-row,,32.5,10,1164,191,100
back,dumbbell-row,,32.5,10,1095,225,218
back,dumbbell-row,,32.5,10,1142,151,293
back,dumbbell-row,,32.5,10,1100,146,177
back,dumbbell-row,,32.5,10,1080,193,142
back,dumbbell-row,,32.5,10,1034,151,52
back,dumbbell-row,,32.5,10,999,156,83
back,dumbbell-row,,32.5,10,965,217,188
back,dumbbell-row,,32.5,10,947,229,208
back,dumbbell-row,,32.5,10,944,229,215
back,dumbbell-row,,32.5,10,954,257,165
back,dumbbell-row,,32.5,10,970,243,80
back,dumbbell-row,,32.5,10,971,182,108
back,dumbbell-row,,32.5,10,977,179,219
back,dumbbell-row,,32.5,10,962,209,276
back,dumbbell-row,,32.5,10,956,204,189
back,dumbbell-row,,32.5,10,964,212,124
back,dumbbell-row,,32.5,10,948,224,179
back,dumbbell-row,,32.5,10,936,194,223
back,dumbbell-row,,32.5,10,922,179,204
back,dumbbell-row,,32.5,10,914,185,273
back,dumbbell-row,,32.5,10,934,160,381
back,dumbbell-row,,32.5,10,913,139,248
back,dumbbell-row,,32.5,10,884,156,129
back,dumbbell-row,,32.5,10,936,171,177
back,dumbbell-row,,32.5,10,973,163,274
back,dumbbell-row,,32.5,10,972,156,293
back,dumbbell-row,,32.5,10,960,117,206
back,dumbbell-row,,32.5,10,1013,94,310
back,dumbbell-row,,32.5,10,1040,114,349
back,dumbbell-row,,32.5,10,1018,115,214
back,dumbbell-row,,32.5,10,1027,101,192
back,dumbbell-row,,32.5,10,1043,132,164
back,dumbbell-row,,32.5,10,1052,165,319
back,dumbbell-row,,32.5,10,1034,78,307
back,dumbbell-row,,32.5,10,1048,115,273
back,dumbbell-row,,32.5,10,1053,137,237
back,dumbbell-row,,32.5,10,1092,138,333
back,dumbbell-row,,32.5,10,1058,77,226
back,dumbbell-row,,32.5,10,1093,144,253
back,dumbbell-row,,32.5,10,1184,151,344
back,dumbbell-row,,32.5,10,1168,120,328
