1.096,-0.096,-1.016,lateral-raise,,,
1.096,-0.088,-1.063,lateral-raise,,,
1.104,-0.103,-1.026,lateral-raise,,,
1.111,-0.097,-0.979,lateral-raise,,,
1.119,-0.103,-0.983,lateral-raise,,,
1.141,-0.083,-1.041,lateral-raise,,,
1.158,-0.059,-0.999,lateral-raise,,,
1.14,-0.056,-0.985,lateral-raise,,,
1.143,-0.063,-0.937,lateral-raise,,,
1.137,-0.025,-0.921,lateral-raise,,,
1.117,-0.022,-0.933,lateral-raise,,,
1.093,-0.043,-0.905,lateral-raise,,,
1.052,-0.072,-0.938,lateral-raise,,,
1.011,-0.115,-0.934,lateral-raise,,,
0.971,-0.099,-0.865,lateral-raise,,,
0.921,-0.088,-0.851,lateral-raise,,,
0.882,-0.11,-0.824,lateral-raise,,,
0.809,-0.125,-0.734,lateral-raise,,,
0.725,-0.133,-0.706,lateral-raise,,,
0.652,-0.141,-0.707,lateral-raise,,,
0.576,-0.13,-0.675,lateral-raise,,,
0.488,-0.101,-0.6,lateral-raise,,,
0.394,-0.106,-0.52,lateral-raise,,,
0.309,-0.142,-0.479,lateral-raise,,,
0.222,-0.164,-0.435,lateral-raise,,,
0.152,-0.164,-0.372,lateral-raise,,,
0.097,-0.164,-0.363,lateral-raise,,,
0.035,-0.161,-0.41,lateral-raise,,,
-0.025,-0.138,-0.429,lateral-raise,,,
-0.093,-0.12,-0.419,lateral-raise,,,
-0.16,-0.114,-0.411,lateral-raise,,,
-0.202,-0.113,-0.374,lateral-raise,,,
-0.249,-0.145,-0.312,lateral-raise,,,
-0.288,-0.173,-0.256,lateral-raise,,,
-0.317,-0.163,-0.287,lateral-raise,,,
-0.344,-0.159,-0.371,lateral-raise,,,
-0.351,-0.19,-0.386,lateral-raise,,,
-0.372,-0.216,-0.308,lateral-raise,,,
-0.378,-0.184,-0.318,lateral-raise,,,
-0.362,-0.173,-0.4,lateral-raise,,,
-0.368,-0.213,-0.456,lateral-raise,,,
-0.371,-0.197,-0.474,lateral-raise,,,
-0.376,-0.185,-0.557,lateral-raise,,,
-0.332,-0.197,-0.583,lateral-raise,,,
-0.309,-0.223,-0.569,lateral-raise,,,
-0.285,-0.218,-0.519,lateral-raise,,,
-0.25,-0.231,-0.522,lateral-raise,,,
-0.191,-0.223,-0.63,lateral-raise,,,
-0.174,-0.216,-0.714,lateral-raise,,,
-0.143,-0.209,-0.744,lateral-raise,,,
-0.096,-0.256,-0.729,lateral-raise,,,
-0.048,-0.224,-0.799,lateral-raise,,,
-0.032,-0.185,-0.8,lateral-raise,,,
0.029,-0.184,-0.914,lateral-raise,,,
0.092,-0.177,-0.935,lateral-raise,,,
0.103,-0.183,-0.885,lateral-raise,,,
0.125,-0.163,-0.859,lateral-raise,,,
0.17,-0.167,-0.863,lateral-raise,,,
0.196,-0.168,-0.919,lateral-raise,,,
0.233,-0.155,-0.901,lateral-raise,,,
0.273,-0.159,-0.942,lateral-raise,,,
0.318,-0.16,-0.927,lateral-raise,,,
0.353,-0.166,-0.945,lateral-raise,,,
0.384,-0.168,-0.934,lateral-raise,,,
0.427,-0.168,-0.957,lateral-raise,,,
0.469,-0.168,-0.945,lateral-raise,,,
0.497,-0.168,-0.942,lateral-raise,,,
0.547,-0.179,-0.998,lateral-raise,,,
0.579,-0.231,-1.04,lateral-raise,,,
0.589,-0.266,-1.007,lateral-raise,,,
0.612,-0.247,-0.94,lateral-raise,,,
0.643,-0.222,-0.888,lateral-raise,,,
