0.404,0.583,-0.694,lateral-raise,,,
1.287,1.315,-0.975,lateral-raise,,,
-0.532,1.431,-0.8,lateral-raise,,,
-0.776,0.975,-0.685,lateral-raise,,,
-0.451,1.029,-0.811,lateral-raise,,,
-0.211,0.61,-0.688,lateral-raise,,,
0.128,0.738,-0.679,lateral-raise,,,
0.08,0.891,-0.623,lateral-raise,,,
-0.437,0.463,-0.699,lateral-raise,,,
0.755,0.811,-0.687,lateral-raise,,,
1.654,1.592,-0.965,lateral-raise,,,
2.544,-0.248,0.264,lateral-raise,,,
0.923,-0.873,-0.237,lateral-raise,,,
1.465,0.203,-0.533,lateral-raise,,,
1.288,0.385,-0.518,lateral-raise,,,
0.64,-0.137,-0.512,lateral-raise,,,
0.494,-0.222,-0.446,lateral-raise,,,
0.578,-0.126,-0.418,lateral-raise,,,
0.612,0.062,-0.399,lateral-raise,,,
0.684,0.135,-0.369,lateral-raise,,,
0.69,0.152,-0.338,lateral-raise,,,
0.723,0.18,-0.258,lateral-raise,,,
0.728,0.199,-0.187,lateral-raise,,,
0.778,0.267,-0.173,lateral-raise,,,
0.831,0.347,-0.282,lateral-raise,,,
0.887,0.427,-0.335,lateral-raise,,,
0.895,0.447,-0.221,lateral-raise,,,
0.834,0.48,-0.063,lateral-raise,,,
0.8,0.538,0.023,lateral-raise,,,
0.845,0.594,0.043,lateral-raise,,,
0.953,0.655,-0.017,lateral-raise,,,
1.01,0.609,-0.054,lateral-raise,,,
1.029,0.525,-0.036,lateral-raise,,,
1.098,0.483,-0.032,lateral-raise,,,
1.168,0.432,0.032,lateral-raise,,,
1.181,0.334,0.048,lateral-raise,,,
1.165,0.378,0.251,lateral-raise,,,
1.289,0.312,-0.031,lateral-raise,,,
1.354,0.304,-0.07,lateral-raise,,,
1.361,0.319,-0.011,lateral-raise,,,
1.28,0.498,-0.194,lateral-raise,,,
1.101,0.531,-0.534,lateral-raise,,,
1.131,0.355,-0.243,lateral-raise,,,
1.299,0.248,0.132,lateral-raise,,,
1.378,0.183,0.059,lateral-raise,,,
1.338,0.199,-0.121,lateral-raise,,,
1.333,0.177,-0.021,lateral-raise,,,
1.273,0.211,0.058,lateral-raise,,,
1.271,0.227,0.111,lateral-raise,,,
1.213,0.203,0.043,lateral-raise,,,
1.13,0.195,0.041,lateral-raise,,,
1.069,0.211,0.067,lateral-raise,,,
1.031,0.238,0.017,lateral-raise,,,
0.993,0.191,-0.074,lateral-raise,,,
0.946,0.172,0.028,lateral-raise,,,
0.962,0.202,0.052,lateral-raise,,,
0.924,0.186,0.085,lateral-raise,,,
0.92,0.184,0.0,lateral-raise,,,
0.902,0.17,0.08,lateral-raise,,,
0.874,0.195,0.072,lateral-raise,,,
0.84,0.202,-0.026,lateral-raise,,,
0.805,0.19,-0.209,lateral-raise,,,
0.774,0.245,-0.24,lateral-raise,,,
0.773,0.317,-0.273,lateral-raise,,,
0.779,0.294,-0.44,lateral-raise,,,
0.809,0.333,-0.606,lateral-raise,,,
0.905,0.241,-0.728,lateral-raise,,,
0.998,0.118,-0.759,lateral-raise,,,
1.046,0.127,-0.852,lateral-raise,,,
1.128,0.103,-0.917,lateral-raise,,,
1.13,0.075,-0.849,lateral-raise,,,
1.21,0.047,-0.866,lateral-raise,,,
1.275,0.06,-0.867,lateral-raise,,,
1.349,0.057,-0.806,lateral-raise,,,
1.376,0.104,-0.825,lateral-raise,,,
1.407,0.189,-0.835,lateral-raise,,,
1.45,0.238,-0.84,lateral-raise,,,
1.47,0.226,-0.791,lateral-raise,,,
1.452,0.224,-0.769,lateral-raise,,,
1.397,0.217,-0.761,lateral-raise,,,
1.296,0.264,-0.76,lateral-raise,,,
1.208,0.274,-0.834,lateral-raise,,,
1.117,0.293,-0.76,lateral-raise,,,
1.035,0.28,-0.718,lateral-raise,,,
0.91,0.286,-0.701,lateral-raise,,,
0.783,0.286,-0.67,lateral-raise,,,
0.662,0.293,-0.643,lateral-raise,,,
0.535,0.288,-0.564,lateral-raise,,,
0.421,0.255,-0.498,lateral-raise,,,
0.336,0.223,-0.419,lateral-raise,,,
0.264,0.202,-0.372,lateral-raise,,,
0.179,0.154,-0.345,lateral-raise,,,
0.112,0.08,-0.272,lateral-raise,,,
0.112,0.08,-0.272,lateral-raise,,,
0.042,0.064,-0.156,lateral-raise,,,
-0.044,0.056,-0.144,lateral-raise,,,
-0.078,0.019,-0.226,lateral-raise,,,
-0.116,0.009,-0.166,lateral-raise,,,
-0.156,0.008,-0.167,lateral-raise,,,
-0.188,-0.013,-0.189,lateral-raise,,,
-0.226,-0.03,-0.158,lateral-raise,,,
-0.259,-0.019,-0.152,lateral-raise,,,
-0.284,-0.036,-0.191,lateral-raise,,,
-0.313,-0.046,-0.27,lateral-raise,,,
-0.332,-0.11,-0.319,lateral-raise,,,
-0.33,-0.11,-0.376,lateral-raise,,,
-0.334,-0.098,-0.38,lateral-raise,,,
-0.325,-0.096,-0.405,lateral-raise,,,
-0.298,-0.118,-0.461,lateral-raise,,,
-0.283,-0.096,-0.518,lateral-raise,,,
-0.243,-0.122,-0.568,lateral-raise,,,
-0.214,-0.119,-0.609,lateral-raise,,,
-0.159,-0.114,-0.688,lateral-raise,,,
-0.114,-0.115,-0.675,lateral-raise,,,
-0.076,-0.103,-0.672,lateral-raise,,,
-0.047,-0.074,-0.714,lateral-raise,,,
-0.001,-0.086,-0.771,lateral-raise,,,
0.061,-0.1,-0.808,lateral-raise,,,
0.112,-0.072,-0.868,lateral-raise,,,
0.151,-0.037,-0.893,lateral-raise,,,
0.194,-0.001,-0.897,lateral-raise,,,
0.238,0.009,-0.905,lateral-raise,,,
0.29,0.024,-0.866,lateral-raise,,,
0.352,0.059,-0.912,lateral-raise,,,
0.391,0.076,-0.948,lateral-raise,,,
0.439,0.099,-0.937,lateral-raise,,,
0.499,0.101,-0.938,lateral-raise,,,
0.557,0.101,-0.928,lateral-raise,,,
0.605,0.105,-0.95,lateral-raise,,,
0.634,0.102,-0.908,lateral-raise,,,
0.691,0.128,-0.873,lateral-raise,,,
0.728,0.106,-0.912,lateral-raise,,,
0.759,0.114,-0.883,lateral-raise,,,
0.792,0.123,-0.867,lateral-raise,,,
0.834,0.133,-0.862,lateral-raise,,,
0.881,0.121,-0.791,lateral-raise,,,
0.893,0.124,-0.824,lateral-raise,,,
0.924,0.107,-0.818,lateral-raise,,,
0.955,0.13,-0.768,lateral-raise,,,
0.984,0.143,-0.714,lateral-raise,,,
0.984,0.134,-0.808,lateral-raise,,,
0.985,0.105,-0.693,lateral-raise,,,
1.0,0.12,-0.642,lateral-raise,,,
1.0,0.136,-0.696,lateral-raise,,,
0.976,0.112,-0.664,lateral-raise,,,
0.968,0.112,-0.602,lateral-raise,,,
0.968,0.104,-0.577,lateral-raise,,,
0.975,0.134,-0.591,lateral-raise,,,
0.961,0.114,-0.68,lateral-raise,,,
0.953,0.119,-0.595,lateral-raise,,,
0.945,0.106,-0.598,lateral-raise,,,
0.951,0.111,-0.607,lateral-raise,,,
0.965,0.105,-0.661,lateral-raise,,,
0.975,0.117,-0.757,lateral-raise,,,
0.989,0.114,-0.827,lateral-raise,,,
1.011,0.1,-0.84,lateral-raise,,,
1.028,0.084,-0.87,lateral-raise,,,
1.038,0.062,-0.898,lateral-raise,,,
1.069,0.062,-0.938,lateral-raise,,,
