core,twist,right;high,30,14,264,24,-992
core,twist,right;high,30,14,241,-7,-1039
core,twist,right;high,30,14,202,-76,-1002
core,twist,right;high,30,14,215,-20,-1007
core,twist,right;high,30,14,216,-9,-979
core,twist,right;high,30,14,237,13,-1033
core,twist,right;high,30,14,226,-33,-963
core,twist,right;high,30,14,258,15,-979
core,twist,right;high,30,14,271,31,-1017
core,twist,right;high,30,14,252,32,-1063
core,twist,right;high,30,14,223,7,-1040
core,twist,right;high,30,14,222,0,-1020
core,twist,right;high,30,14,218,36,-1010
core,twist,right;high,30,14,169,42,-949
core,twist,right;high,30,14,118,23,-928
core,twist,right;high,30,14,82,22,-945
core,twist,right;high,30,14,99,-14,-974
core,twist,right;high,30,14,128,-27,-963
core,twist,right;high,30,14,172,-49,-1003
core,twist,right;high,30,14,207,-34,-1012
core,twist,right;high,30,14,216,17,-981
core,twist,right;high,30,14,225,49,-982
core,twist,right;high,30,14,223,96,-1041
core,twist,right;high,30,14,220,158,-1058
core,twist,right;high,30,14,220,196,-1023
core,twist,right;high,30,14,220,216,-988
core,twist,right;high,30,14,239,262,-987
core,twist,right;high,30,14,245,315,-1019
core,twist,right;high,30,14,211,335,-976
core,twist,right;high,30,14,157,341,-901
core,twist,right;high,30,14,117,307,-867
core,twist,right;high,30,14,112,227,-910
core,twist,right;high,30,14,121,180,-1022
core,twist,right;high,30,14,147,200,-946
core,twist,right;high,30,14,178,197,-893
core,twist,right;high,30,14,210,180,-897
core,twist,right;high,30,14,248,161,-875
core,twist,right;high,30,14,301,197,-883
core,twist,right;high,30,14,340,240,-918
core,twist,right;high,30,14,357,262,-860
core,twist,right;high,30,14,376,263,-856
core,twist,right;high,30,14,383,303,-900
core,twist,right;high,30,14,413,365,-939
core,twist,right;high,30,14,392,351,-851
core,twist,right;high,30,14,344,351,-745
core,twist,right;high,30,14,350,385,-854
core,twist,right;high,30,14,406,268,-772
core,twist,right;high,30,14,470,294,-808
core,twist,right;high,30,14,542,150,-696
core,twist,right;high,30,14,352,126,-693
core,twist,right;high,30,14,345,329,-869
core,twist,right;high,30,14,439,383,-611
core,twist,right;high,30,14,650,578,-717
core,twist,right;high,30,14,420,462,-849
core,twist,right;high,30,14,401,531,-901
core,twist,right;high,30,14,334,303,-656
core,twist,right;high,30,14,414,366,-482
core,twist,right;high,30,14,424,285,-708
core,twist,right;high,30,14,622,252,-874
core,twist,right;high,30,14,809,348,-836
core,twist,right;high,30,14,677,414,-557
core,twist,right;high,30,14,767,418,-579
core,twist,right;high,30,14,794,521,-619
core,twist,right;high,30,14,822,691,-382
core,twist,right;high,30,14,832,736,-286
core,twist,right;high,30,14,803,679,-417
core,twist,right;high,30,14,786,545,-500
core,twist,right;high,30,14,822,501,-339
core,twist,right;high,30,14,835,467,-408
core,twist,right;high,30,14,832,397,-498
core,twist,right;high,30,14,886,417,-435
core,twist,right;high,30,14,910,381,-593
core,twist,right;high,30,14,927,364,-626
core,twist,right;high,30,14,931,384,-382
core,twist,right;high,30,14,937,423,-364
core,twist,right;high,30,14,944,452,-535
core,twist,right;high,30,14,896,408,-620
core,twist,right;high,30,14,844,372,-567
core,twist,right;high,30,14,836,380,-492
core,twist,right;high,30,14,844,370,-535
core,twist,right;high,30,14,824,355,-611
core,twist,right;high,30,14,782,373,-609
core,twist,right;high,30,14,765,383,-564
core,twist,right;high,30,14,754,351,-601
core,twist,right;high,30,14,747,334,-687
core,twist,right;high,30,14,744,357,-738
core,twist,right;high,30,14,726,333,-641
core,twist,right;high,30,14,715,286,-710
core,twist,right;high,30,14,685,272,-784
core,twist,right;high,30,14,618,242,-782
core,twist,right;high,30,14,569,211,-776
core,twist,right;high,30,14,539,170,-781
core,twist,right;high,30,14,519,172,-791
core,twist,right;high,30,14,516,156,-745
core,twist,right;high,30,14,537,180,-719
core,twist,right;high,30,14,543,204,-758
core,twist,right;high,30,14,534,237,-737
core,twist,right;high,30,14,521,286,-696
core,twist,right;high,30,14,535,354,-845
core,twist,right;high,30,14,528,376,-696
core,twist,right;high,30,14,538,385,-704
core,twist,right;high,30,14,600,432,-720
core,twist,right;high,30,14,712,416,-488
core,twist,right;high,30,14,844,393,-566
core,twist,right;high,30,14,932,324,-606
core,twist,right;high,30,14,966,201,-511
core,twist,right;high,30,14,983,148,-599
core,twist,right;high,30,14,941,123,-608
core,twist,right;high,30,14,866,99,-622
core,twist,right;high,30,14,829,116,-658
core,twist,right;high,30,14,817,153,-537
core,twist,right;high,30,14,849,173,-571
core,twist,right;high,30,14,862,233,-603
core,twist,right;high,30,14,889,298,-577
core,twist,right;high,30,14,914,378,-544
core,twist,right;high,30,14,920,424,-642
core,twist,right;high,30,14,920,449,-709
core,twist,right;high,30,14,887,411,-692
core,twist,right;high,30,14,834,370,-675
core,twist,right;high,30,14,811,334,-709
core,twist,right;high,30,14,788,274,-672
core,twist,right;high,30,14,761,218,-610
core,twist,right;high,30,14,742,143,-582
core,twist,right;high,30,14,741,48,-585
core,twist,right;high,30,14,731,35,-605
core,twist,right;high,30,14,694,47,-659
core,twist,right;high,30,14,630,-18,-571
core,twist,right;high,30,14,552,-108,-456
core,twist,right;high,30,14,474,-136,-514
core,twist,right;high,30,14,403,-124,-539
core,twist,right;high,30,14,354,-124,-461
core,twist,right;high,30,14,343,-84,-443
core,twist,right;high,30,14,358,-21,-467
core,twist,right;high,30,14,365,-28,-479
core,twist,right;high,30,14,372,-45,-473
core,twist,right;high,30,14,403,9,-398
core,twist,right;high,30,14,437,107,-419
core,twist,right;high,30,14,466,93,-310
core,twist,right;high,30,14,502,50,-194
core,twist,right;high,30,14,591,81,-280
core,twist,right;high,30,14,626,134,-258
core,twist,right;high,30,14,604,96,-205
core,twist,right;high,30,14,608,175,-258
core,twist,right;high,30,14,699,267,-299
core,twist,right;high,30,14,809,273,-305
core,twist,right;high,30,14,774,240,-258
core,twist,right;high,30,14,787,240,-152
core,twist,right;high,30,14,990,231,35
core,twist,right;high,30,14,1173,158,185
core,twist,right;high,30,14,1135,123,72
core,twist,right;high,30,14,1006,-57,-442
core,twist,right;high,30,14,824,-80,149
core,twist,right;high,30,14,1089,-62,582
core,twist,right;high,30,14,1151,110,362
core,twist,right;high,30,14,1020,89,96
core,twist,right;high,30,14,1024,103,225
core,twist,right;high,30,14,994,179,433
core,twist,right;high,30,14,1145,461,426
core,twist,right;high,30,14,1074,574,374
core,twist,right;high,30,14,987,486,556
core,twist,right;high,30,14,990,370,400
core,twist,right;high,30,14,1059,285,628
core,twist,right;high,30,14,1098,181,882
core,twist,right;high,30,14,1104,179,750
core,twist,right;high,30,14,1092,147,760
core,twist,right;high,30,14,1082,384,577
core,twist,right;high,30,14,1074,358,783
core,twist,right;high,30,14,1725,915,-48
core,twist,right;high,30,14,1750,773,514
core,twist,right;high,30,14,1540,424,974
core,twist,right;high,30,14,1420,331,1399
core,twist,right;high,30,14,1394,267,1098
core,twist,right;high,30,14,1444,222,823
core,twist,right;high,30,14,1467,154,669
core,twist,right;high,30,14,1478,181,986
core,twist,right;high,30,14,1488,236,1216
core,twist,right;high,30,14,1518,231,971
core,twist,right;high,30,14,1552,220,687
core,twist,right;high,30,14,1508,196,488
core,twist,right;high,30,14,1448,203,523
core,twist,right;high,30,14,1429,243,574
core,twist,right;high,30,14,1374,228,326
core,twist,right;high,30,14,1283,148,167
core,twist,right;high,30,14,1219,94,280
core,twist,right;high,30,14,1166,116,370
core,twist,right;high,30,14,1083,104,301
core,twist,right;high,30,14,1018,34,172
core,twist,right;high,30,14,995,24,259
core,twist,right;high,30,14,998,68,237
core,twist,right;high,30,14,983,96,176
core,twist,right;high,30,14,956,94,248
core,twist,right;high,30,14,952,88,503
core,twist,right;high,30,14,971,83,654
core,twist,right;high,30,14,944,61,636
core,twist,right;high,30,14,911,41,812
core,twist,right;high,30,14,911,11,823
core,twist,right;high,30,14,940,13,781
core,twist,right;high,30,14,920,-53,824
core,twist,right;high,30,14,919,-86,921
core,twist,right;high,30,14,914,-65,807
core,twist,right;high,30,14,936,9,873
core,twist,right;high,30,14,937,20,768
core,twist,right;high,30,14,953,102,612
core,twist,right;high,30,14,976,40,480
core,twist,right;high,30,14,992,40,688
core,twist,right;high,30,14,953,87,843
core,twist,right;high,30,14,982,80,681
core,twist,right;high,30,14,1021,110,597
core,twist,right;high,30,14,1009,46,643
core,twist,right;high,30,14,1015,69,598
core,twist,right;high,30,14,1023,58,550
core,twist,right;high,30,14,997,15,571
core,twist,right;high,30,14,1005,-12,543
core,twist,right;high,30,14,1015,69,588
core,twist,right;high,30,14,1099,63,556
core,twist,right;high,30,14,1120,19,594
core,twist,right;high,30,14,1114,62,415
core,twist,right;high,30,14,1147,80,376
core,twist,right;high,30,14,1183,109,464
core,twist,right;high,30,14,1159,142,474
core,twist,right;high,30,14,1122,109,432
core,twist,right;high,30,14,1170,93,332
core,twist,right;high,30,14,1200,137,456
core,twist,right;high,30,14,1160,120,468
core,twist,right;high,30,14,1107,106,373
core,twist,right;high,30,14,1125,112,349
core,twist,right;high,30,14,1156,130,374
core,twist,right;high,30,14,1130,114,276
core,twist,right;high,30,14,1116,109,205
core,twist,right;high,30,14,1160,108,316
core,twist,right;high,30,14,1246,61,465
core,twist,right;high,30,14,1765,-444,1118
core,twist,right;high,30,14,1937,-855,985
core,twist,right;high,30,14,1418,-510,-18
core,twist,right;high,30,14,1318,-211,-18
core,twist,right;high,30,14,1237,-75,-62
core,twist,right;high,30,14,1162,-25,-119
core,twist,right;high,30,14,1155,19,-302
core,twist,right;high,30,14,1088,118,-311
core,twist,right;high,30,14,1019,158,-179
core,twist,right;high,30,14,1176,-23,-192
core,twist,right;high,30,14,1083,36,-371
core,twist,right;high,30,14,1052,53,-328
core,twist,right;high,30,14,1069,158,-349
core,twist,right;high,30,14,1081,187,-272
core,twist,right;high,30,14,1047,108,-351
core,twist,right;high,30,14,1012,115,-396
core,twist,right;high,30,14,1036,42,-307
core,twist,right;high,30,14,1056,14,-368
core,twist,right;high,30,14,1049,49,-363
core,twist,right;high,30,14,993,-8,-325
core,twist,right;high,30,14,999,-6,-375
core,twist,right;high,30,14,985,18,-363
core,twist,right;high,30,14,999,65,-423
core,twist,right;high,30,14,959,87,-393
core,twist,right;high,30,14,881,25,-471
core,twist,right;high,30,14,787,40,-604
core,twist,right;high,30,14,738,-28,-403
core,twist,right;high,30,14,788,-32,-489
core,twist,right;high,30,14,683,56,-489
core,twist,right;high,30,14,636,50,-538
core,twist,right;high,30,14,597,27,-523
core,twist,right;high,30,14,524,44,-568
core,twist,right;high,30,14,452,101,-576
core,twist,right;high,30,14,433,47,-576
core,twist,right;high,30,14,464,-32,-512
core,twist,right;high,30,14,466,-11,-521
core,twist,right;high,30,14,385,30,-576
core,twist,right;high,30,14,295,-13,-492
core,twist,right;high,30,14,226,2,-301
core,twist,right;high,30,14,119,88,-401
core,twist,right;high,30,14,37,125,-532
core,twist,right;high,30,14,32,112,-303
core,twist,right;high,30,14,86,94,-260
core,twist,right;high,30,14,137,48,-465
core,twist,right;high,30,14,142,43,-436
core,twist,right;high,30,14,155,51,-398
core,twist,right;high,30,14,222,8,-405
core,twist,right;high,30,14,324,-37,-397
core,twist,right;high,30,14,409,-27,-358
core,twist,right;high,30,14,436,4,-396
core,twist,right;high,30,14,436,28,-476
core,twist,right;high,30,14,466,40,-354
core,twist,right;high,30,14,521,22,-332
core,twist,right;high,30,14,559,13,-426
core,twist,right;high,30,14,597,35,-310
core,twist,right;high,30,14,680,55,-239
core,twist,right;high,30,14,767,80,-166
core,twist,right;high,30,14,808,99,-59
core,twist,right;high,30,14,803,118,-113
core,twist,right;high,30,14,804,44,-187
core,twist,right;high,30,14,887,-15,32
core,twist,right;high,30,14,1058,71,130
core,twist,right;high,30,14,1117,101,-168
core,twist,right;high,30,14,1006,-15,-90
core,twist,right;high,30,14,1044,-5,388
core,twist,right;high,30,14,1240,146,550
core,twist,right;high,30,14,1324,216,448
core,twist,right;high,30,14,1218,155,163
core,twist,right;high,30,14,1207,35,270
core,twist,right;high,30,14,1377,53,1146
core,twist,right;high,30,14,1430,12,794
core,twist,right;high,30,14,1244,-98,395
core,twist,right;high,30,14,1207,82,375
core,twist,right;high,30,14,1505,-178,1273
core,twist,right;high,30,14,1528,24,1048
core,twist,right;high,30,14,1464,64,416
core,twist,right;high,30,14,1472,10,168
core,twist,right;high,30,14,1480,99,616
core,twist,right;high,30,14,1309,171,707
core,twist,right;high,30,14,1974,-371,2251
core,twist,right;high,30,14,2946,-1959,2935
core,twist,right;high,30,14,2260,-1055,1471
core,twist,right;high,30,14,1857,-644,880
core,twist,right;high,30,14,1648,-327,809
core,twist,right;high,30,14,1544,-168,867
core,twist,right;high,30,14,1515,-188,804
core,twist,right;high,30,14,1438,-200,604
core,twist,right;high,30,14,1446,-128,431
core,twist,right;high,30,14,1438,-116,316
core,twist,right;high,30,14,1369,-103,305
core,twist,right;high,30,14,1322,-63,262
core,twist,right;high,30,14,1334,-32,208
core,twist,right;high,30,14,1355,-56,87
core,twist,right;high,30,14,1278,-62,-4
core,twist,right;high,30,14,1197,-61,-44
core,twist,right;high,30,14,1147,-54,-8
core,twist,right;high,30,14,1105,-25,117
core,twist,right;high,30,14,1057,19,206
core,twist,right;high,30,14,1019,53,284
core,twist,right;high,30,14,1008,81,353
core,twist,right;high,30,14,988,92,396
core,twist,right;high,30,14,960,69,485
core,twist,right;high,30,14,952,19,570
core,twist,right;high,30,14,948,-27,613
core,twist,right;high,30,14,924,-30,684
core,twist,right;high,30,14,919,-3,754
core,twist,right;high,30,14,958,44,759
core,twist,right;high,30,14,971,82,695
core,twist,right;high,30,14,984,88,635
core,twist,right;high,30,14,1005,110,693
core,twist,right;high,30,14,1031,78,655
core,twist,right;high,30,14,1057,36,539
core,twist,right;high,30,14,1038,-22,592
core,twist,right;high,30,14,1040,-34,760
core,twist,right;high,30,14,1071,-30,704
core,twist,right;high,30,14,1096,-82,595
core,twist,right;high,30,14,1106,-82,635
core,twist,right;high,30,14,1153,-68,721
core,twist,right;high,30,14,1154,-116,576
core,twist,right;high,30,14,1122,-45,617
core,twist,right;high,30,14,1143,-19,571
core,twist,right;high,30,14,1199,23,581
core,twist,right;high,30,14,1179,13,459
core,twist,right;high,30,14,1106,88,397
core,twist,right;high,30,14,1147,86,496
