core,twist,right;med,26,4,256,992,160
core,twist,right;med,26,4,233,1008,121
core,twist,right;med,26,4,240,1000,135
core,twist,right;med,26,4,262,985,136
core,twist,right;med,26,4,242,999,136
core,twist,right;med,26,4,233,993,107
core,twist,right;med,26,4,246,992,181
core,twist,right;med,26,4,248,985,110
core,twist,right;med,26,4,215,1004,149
core,twist,right;med,26,4,228,1001,180
core,twist,right;med,26,4,245,981,184
core,twist,right;med,26,4,223,988,178
core,twist,right;med,26,4,222,992,176
core,twist,right;med,26,4,230,998,200
core,twist,right;med,26,4,226,1006,179
core,twist,right;med,26,4,196,1002,185
core,twist,right;med,26,4,206,995,208
core,twist,right;med,26,4,221,997,211
core,twist,right;med,26,4,204,1010,183
core,twist,right;med,26,4,187,1021,183
core,twist,right;med,26,4,203,1005,211
core,twist,right;med,26,4,230,973,219
core,twist,right;med,26,4,213,996,243
core,twist,right;med,26,4,179,1033,229
core,twist,right;med,26,4,172,1019,258
core,twist,right;med,26,4,224,984,336
core,twist,right;med,26,4,241,976,329
core,twist,right;med,26,4,164,991,307
core,twist,right;med,26,4,116,1000,338
core,twist,right;med,26,4,154,1000,370
core,twist,right;med,26,4,203,1010,368
core,twist,right;med,26,4,174,1030,329
core,twist,right;med,26,4,105,1034,319
core,twist,right;med,26,4,99,1027,349
core,twist,right;med,26,4,164,1014,355
core,twist,right;med,26,4,207,966,317
core,twist,right;med,26,4,159,949,245
core,twist,right;med,26,4,142,958,229
core,twist,right;med,26,4,162,960,268
core,twist,right;med,26,4,172,1000,282
core,twist,right;med,26,4,197,1068,286
core,twist,right;med,26,4,245,1118,311
core,twist,right;med,26,4,236,1137,429
core,twist,right;med,26,4,255,1100,355
core,twist,right;med,26,4,250,1072,456
core,twist,right;med,26,4,263,1015,408
core,twist,right;med,26,4,256,1010,473
core,twist,right;med,26,4,257,1030,482
core,twist,right;med,26,4,266,999,508
core,twist,right;med,26,4,305,982,422
core,twist,right;med,26,4,336,928,351
core,twist,right;med,26,4,336,952,265
core,twist,right;med,26,4,359,983,318
core,twist,right;med,26,4,330,923,137
core,twist,right;med,26,4,306,972,359
core,twist,right;med,26,4,231,1012,376
core,twist,right;med,26,4,181,916,390
core,twist,right;med,26,4,162,897,392
core,twist,right;med,26,4,133,828,290
core,twist,right;med,26,4,181,716,152
core,twist,right;med,26,4,199,722,206
core,twist,right;med,26,4,219,766,307
core,twist,right;med,26,4,286,795,235
core,twist,right;med,26,4,310,764,51
core,twist,right;med,26,4,253,770,82
core,twist,right;med,26,4,243,845,192
core,twist,right;med,26,4,276,944,319
core,twist,right;med,26,4,256,992,414
core,twist,right;med,26,4,251,968,419
core,twist,right;med,26,4,276,957,265
core,twist,right;med,26,4,273,980,154
core,twist,right;med,26,4,283,1040,236
core,twist,right;med,26,4,328,1063,295
core,twist,right;med,26,4,383,1002,230
core,twist,right;med,26,4,391,951,141
core,twist,right;med,26,4,380,919,25
core,twist,right;med,26,4,424,888,-164
core,twist,right;med,26,4,506,888,-288
core,twist,right;med,26,4,567,870,-322
core,twist,right;med,26,4,584,812,-345
core,twist,right;med,26,4,584,820,-265
core,twist,right;med,26,4,574,880,-123
core,twist,right;med,26,4,551,837,-62
core,twist,right;med,26,4,533,713,-81
core,twist,right;med,26,4,528,572,-107
core,twist,right;med,26,4,541,462,-169
core,twist,right;med,26,4,604,420,-288
core,twist,right;med,26,4,727,473,-385
core,twist,right;med,26,4,849,578,-459
core,twist,right;med,26,4,932,710,-482
core,twist,right;med,26,4,977,739,-469
