core,twist,right;high,35,8,-848,-432,-280
core,twist,right;high,35,8,-871,-432,-288
core,twist,right;high,35,8,-857,-470,-303
core,twist,right;high,35,8,-841,-427,-356
core,twist,right;high,35,8,-847,-446,-396
core,twist,right;high,35,8,-834,-455,-379
core,twist,right;high,35,8,-811,-463,-397
core,twist,right;high,35,8,-822,-478,-441
core,twist,right;high,35,8,-824,-487,-428
core,twist,right;high,35,8,-837,-462,-391
core,twist,right;high,35,8,-834,-456,-359
core,twist,right;high,35,8,-832,-468,-302
core,twist,right;high,35,8,-826,-484,-306
core,twist,right;high,35,8,-842,-488,-300
core,twist,right;high,35,8,-848,-477,-273
core,twist,right;high,35,8,-854,-455,-303
core,twist,right;high,35,8,-861,-437,-298
core,twist,right;high,35,8,-859,-443,-309
core,twist,right;high,35,8,-856,-453,-351
core,twist,right;high,35,8,-821,-446,-353
core,twist,right;high,35,8,-810,-464,-411
core,twist,right;high,35,8,-816,-452,-493
core,twist,right;high,35,8,-812,-432,-502
core,twist,right;high,35,8,-817,-432,-497
core,twist,right;high,35,8,-812,-436,-521
core,twist,right;high,35,8,-796,-440,-528
core,twist,right;high,35,8,-780,-440,-508
core,twist,right;high,35,8,-775,-440,-507
core,twist,right;high,35,8,-780,-447,-562
core,twist,right;high,35,8,-769,-469,-619
core,twist,right;high,35,8,-760,-485,-598
core,twist,right;high,35,8,-769,-489,-551
core,twist,right;high,35,8,-778,-519,-585
core,twist,right;high,35,8,-763,-569,-661
core,twist,right;high,35,8,-744,-634,-614
core,twist,right;high,35,8,-711,-655,-533
core,twist,right;high,35,8,-672,-596,-479
core,twist,right;high,35,8,-683,-529,-509
core,twist,right;high,35,8,-706,-492,-538
core,twist,right;high,35,8,-683,-491,-513
core,twist,right;high,35,8,-664,-435,-488
core,twist,right;high,35,8,-664,-380,-494
core,twist,right;high,35,8,-665,-359,-521
core,twist,right;high,35,8,-670,-345,-522
core,twist,right;high,35,8,-649,-308,-491
core,twist,right;high,35,8,-597,-335,-529
