chest,cable-cross-overs,low,20,8,656,448,-736
chest,cable-cross-overs,low,20,8,617,440,-674
chest,cable-cross-overs,low,20,8,616,486,-596
chest,cable-cross-overs,low,20,8,586,436,-413
chest,cable-cross-overs,low,20,8,620,461,-502
chest,cable-cross-overs,low,20,8,631,507,-719
chest,cable-cross-overs,low,20,8,653,547,-751
chest,cable-cross-overs,low,20,8,676,491,-513
chest,cable-cross-overs,low,20,8,713,527,-459
chest,cable-cross-overs,low,20,8,720,575,-599
chest,cable-cross-overs,low,20,8,695,635,-581
chest,cable-cross-overs,low,20,8,707,586,-562
chest,cable-cross-overs,low,20,8,706,592,-584
chest,cable-cross-overs,low,20,8,722,653,-680
chest,cable-cross-overs,low,20,8,688,712,-683
chest,cable-cross-overs,low,20,8,661,656,-433
chest,cable-cross-overs,low,20,8,667,592,-420
chest,cable-cross-overs,low,20,8,651,560,-543
chest,cable-cross-overs,low,20,8,645,557,-533
chest,cable-cross-overs,low,20,8,643,550,-341
chest,cable-cross-overs,low,20,8,640,530,-326
chest,cable-cross-overs,low,20,8,659,506,-467
chest,cable-cross-overs,low,20,8,676,487,-448
chest,cable-cross-overs,low,20,8,697,476,-354
chest,cable-cross-overs,low,20,8,708,509,-395
chest,cable-cross-overs,low,20,8,716,536,-508
chest,cable-cross-overs,low,20,8,724,513,-472
chest,cable-cross-overs,low,20,8,720,496,-376
chest,cable-cross-overs,low,20,8,709,535,-464
chest,cable-cross-overs,low,20,8,686,581,-569
chest,cable-cross-overs,low,20,8,672,531,-502
chest,cable-cross-overs,low,20,8,672,485,-486
chest,cable-cross-overs,low,20,8,672,526,-626
chest,cable-cross-overs,low,20,8,680,552,-601
chest,cable-cross-overs,low,20,8,701,615,-539
chest,cable-cross-overs,low,20,8,705,687,-711
chest,cable-cross-overs,low,20,8,688,661,-667
chest,cable-cross-overs,low,20,8,684,544,-398
chest,cable-cross-overs,low,20,8,676,510,-139
chest,cable-cross-overs,low,20,8,683,455,-14
chest,cable-cross-overs,low,20,8,662,371,-177
chest,cable-cross-overs,low,20,8,659,388,-310
chest,cable-cross-overs,low,20,8,676,412,-364
chest,cable-cross-overs,low,20,8,696,431,-511
chest,cable-cross-overs,low,20,8,693,429,-565
chest,cable-cross-overs,low,20,8,672,468,-658
chest,cable-cross-overs,low,20,8,671,506,-671
chest,cable-cross-overs,low,20,8,657,526,-680
chest,cable-cross-overs,low,20,8,672,504,-891
chest,cable-cross-overs,low,20,8,681,497,-799
chest,cable-cross-overs,low,20,8,704,520,-752
chest,cable-cross-overs,low,20,8,712,568,-776
chest,cable-cross-overs,low,20,8,696,521,-729
chest,cable-cross-overs,low,20,8,681,467,-660
chest,cable-cross-overs,low,20,8,665,419,-656
chest,cable-cross-overs,low,20,8,686,358,-773
chest,cable-cross-overs,low,20,8,638,323,-727
chest,cable-cross-overs,low,20,8,597,334,-671
chest,cable-cross-overs,low,20,8,537,363,-644
