chest,cable-cross-overs,high,25,15,-344,-480,-784
chest,cable-cross-overs,high,25,15,-321,-472,-838
chest,cable-cross-overs,high,25,15,-305,-495,-772
chest,cable-cross-overs,high,25,15,-304,-489,-820
chest,cable-cross-overs,high,25,15,-304,-481,-824
chest,cable-cross-overs,high,25,15,-297,-523,-853
chest,cable-cross-overs,high,25,15,-303,-514,-870
chest,cable-cross-overs,high,25,15,-284,-498,-797
chest,cable-cross-overs,high,25,15,-287,-496,-797
chest,cable-cross-overs,high,25,15,-308,-463,-780
chest,cable-cross-overs,high,25,15,-306,-418,-770
chest,cable-cross-overs,high,25,15,-310,-420,-842
chest,cable-cross-overs,high,25,15,-306,-412,-822
chest,cable-cross-overs,high,25,15,-304,-379,-826
chest,cable-cross-overs,high,25,15,-304,-368,-832
chest,cable-cross-overs,high,25,15,-304,-379,-843
chest,cable-cross-overs,high,25,15,-282,-406,-826
chest,cable-cross-overs,high,25,15,-256,-427,-837
chest,cable-cross-overs,high,25,15,-263,-376,-873
chest,cable-cross-overs,high,25,15,-267,-319,-903
chest,cable-cross-overs,high,25,15,-264,-290,-883
chest,cable-cross-overs,high,25,15,-259,-266,-859
chest,cable-cross-overs,high,25,15,-247,-274,-865
chest,cable-cross-overs,high,25,15,-231,-297,-863
chest,cable-cross-overs,high,25,15,-216,-312,-860
chest,cable-cross-overs,high,25,15,-212,-328,-876
chest,cable-cross-overs,high,25,15,-212,-324,-873
chest,cable-cross-overs,high,25,15,-215,-297,-867
chest,cable-cross-overs,high,25,15,-235,-266,-869
chest,cable-cross-overs,high,25,15,-255,-251,-866
chest,cable-cross-overs,high,25,15,-258,-259,-886
chest,cable-cross-overs,high,25,15,-227,-258,-960
chest,cable-cross-overs,high,25,15,-169,-236,-1119
chest,cable-cross-overs,high,25,15,-117,-205,-1224
chest,cable-cross-overs,high,25,15,-96,-156,-1227
chest,cable-cross-overs,high,25,15,-96,-84,-1185
chest,cable-cross-overs,high,25,15,-94,-45,-1152
chest,cable-cross-overs,high,25,15,-90,-14,-1156
chest,cable-cross-overs,high,25,15,-94,-4,-1150
chest,cable-cross-overs,high,25,15,-84,12,-1076
chest,cable-cross-overs,high,25,15,-80,34,-988
chest,cable-cross-overs,high,25,15,-116,68,-899
chest,cable-cross-overs,high,25,15,-136,43,-819
chest,cable-cross-overs,high,25,15,-138,21,-706
chest,cable-cross-overs,high,25,15,-154,43,-688
chest,cable-cross-overs,high,25,15,-165,5,-801
chest,cable-cross-overs,high,25,15,-134,-28,-812
chest,cable-cross-overs,high,25,15,-112,-65,-863
chest,cable-cross-overs,high,25,15,-112,-71,-954
chest,cable-cross-overs,high,25,15,-104,-47,-984
chest,cable-cross-overs,high,25,15,-104,-23,-984
chest,cable-cross-overs,high,25,15,-112,87,-984
chest,cable-cross-overs,high,25,15,-112,158,-1023
