chest,cable-cross-overs,mid,20,10,-72,-40,-1152
chest,cable-cross-overs,mid,20,10,-64,-17,-1059
chest,cable-cross-overs,mid,20,10,-49,7,-972
chest,cable-cross-overs,mid,20,10,-41,-7,-990
chest,cable-cross-overs,mid,20,10,-18,-23,-1080
chest,cable-cross-overs,mid,20,10,-16,-38,-1124
chest,cable-cross-overs,mid,20,10,-2,-40,-1100
chest,cable-cross-overs,mid,20,10,0,-26,-1055
chest,cable-cross-overs,mid,20,10,-27,-57,-1028
chest,cable-cross-overs,mid,20,10,-58,-110,-926
chest,cable-cross-overs,mid,20,10,-26,-120,-917
chest,cable-cross-overs,mid,20,10,9,-213,-1112
chest,cable-cross-overs,mid,20,10,-44,-240,-890
chest,cable-cross-overs,mid,20,10,-46,-193,-894
chest,cable-cross-overs,mid,20,10,-40,-113,-854
chest,cable-cross-overs,mid,20,10,-23,-60,-974
chest,cable-cross-overs,mid,20,10,-5,-26,-1089
chest,cable-cross-overs,mid,20,10,11,-5,-1033
chest,cable-cross-overs,mid,20,10,26,10,-941
chest,cable-cross-overs,mid,20,10,22,41,-932
chest,cable-cross-overs,mid,20,10,21,66,-925
chest,cable-cross-overs,mid,20,10,70,137,-917
chest,cable-cross-overs,mid,20,10,91,188,-951
chest,cable-cross-overs,mid,20,10,110,175,-1023
chest,cable-cross-overs,mid,20,10,148,135,-1068
chest,cable-cross-overs,mid,20,10,172,148,-1036
chest,cable-cross-overs,mid,20,10,161,215,-1008
chest,cable-cross-overs,mid,20,10,143,270,-843
chest,cable-cross-overs,mid,20,10,187,261,-788
chest,cable-cross-overs,mid,20,10,202,267,-915
chest,cable-cross-overs,mid,20,10,144,355,-793
chest,cable-cross-overs,mid,20,10,132,372,-705
chest,cable-cross-overs,mid,20,10,184,294,-705
chest,cable-cross-overs,mid,20,10,232,197,-808
chest,cable-cross-overs,mid,20,10,213,211,-822
chest,cable-cross-overs,mid,20,10,213,204,-784
chest,cable-cross-overs,mid,20,10,233,160,-784
chest,cable-cross-overs,mid,20,10,254,162,-795
chest,cable-cross-overs,mid,20,10,232,309,-816
chest,cable-cross-overs,mid,20,10,182,409,-787
chest,cable-cross-overs,mid,20,10,189,430,-786
chest,cable-cross-overs,mid,20,10,234,398,-878
chest,cable-cross-overs,mid,20,10,209,428,-981
chest,cable-cross-overs,mid,20,10,217,453,-995
chest,cable-cross-overs,mid,20,10,223,479,-932
chest,cable-cross-overs,mid,20,10,215,469,-1019
chest,cable-cross-overs,mid,20,10,207,451,-1035
chest,cable-cross-overs,mid,20,10,197,487,-975
chest,cable-cross-overs,mid,20,10,161,577,-852
chest,cable-cross-overs,mid,20,10,175,599,-930
chest,cable-cross-overs,mid,20,10,128,576,-1007
chest,cable-cross-overs,mid,20,10,112,528,-929
chest,cable-cross-overs,mid,20,10,135,567,-827
chest,cable-cross-overs,mid,20,10,98,553,-908
chest,cable-cross-overs,mid,20,10,66,545,-890
chest,cable-cross-overs,mid,20,10,42,508,-800
chest,cable-cross-overs,mid,20,10,33,518,-756
chest,cable-cross-overs,mid,20,10,25,513,-724
chest,cable-cross-overs,mid,20,10,17,485,-781
chest,cable-cross-overs,mid,20,10,16,453,-799
chest,cable-cross-overs,mid,20,10,-4,441,-735
chest,cable-cross-overs,mid,20,10,5,453,-669
chest,cable-cross-overs,mid,20,10,20,481,-693
chest,cable-cross-overs,mid,20,10,-6,470,-861
chest,cable-cross-overs,mid,20,10,2,488,-894
chest,cable-cross-overs,mid,20,10,2,513,-808
chest,cable-cross-overs,mid,20,10,6,576,-726
chest,cable-cross-overs,mid,20,10,19,600,-850
chest,cable-cross-overs,mid,20,10,8,616,-952
chest,cable-cross-overs,mid,20,10,-5,660,-912
chest,cable-cross-overs,mid,20,10,12,690,-786
chest,cable-cross-overs,mid,20,10,48,729,-776
chest,cable-cross-overs,mid,20,10,45,743,-840
chest,cable-cross-overs,mid,20,10,32,709,-819
chest,cable-cross-overs,mid,20,10,54,662,-745
chest,cable-cross-overs,mid,20,10,101,623,-700
chest,cable-cross-overs,mid,20,10,148,584,-736
chest,cable-cross-overs,mid,20,10,172,548,-746
chest,cable-cross-overs,mid,20,10,180,551,-678
chest,cable-cross-overs,mid,20,10,180,621,-652
chest,cable-cross-overs,mid,20,10,173,695,-676
chest,cable-cross-overs,mid,20,10,158,720,-653
chest,cable-cross-overs,mid,20,10,165,735,-616
chest,cable-cross-overs,mid,20,10,209,746,-712
chest,cable-cross-overs,mid,20,10,229,800,-743
chest,cable-cross-overs,mid,20,10,237,821,-683
chest,cable-cross-overs,mid,20,10,222,834,-654
chest,cable-cross-overs,mid,20,10,193,847,-659
chest,cable-cross-overs,mid,20,10,174,860,-658
chest,cable-cross-overs,mid,20,10,174,846,-596
chest,cable-cross-overs,mid,20,10,197,835,-669
chest,cable-cross-overs,mid,20,10,214,811,-699
chest,cable-cross-overs,mid,20,10,212,799,-641
chest,cable-cross-overs,mid,20,10,241,833,-625
chest,cable-cross-overs,mid,20,10,296,838,-716
chest,cable-cross-overs,mid,20,10,353,817,-738
chest,cable-cross-overs,mid,20,10,424,761,-749
chest,cable-cross-overs,mid,20,10,489,706,-708
chest,cable-cross-overs,mid,20,10,495,723,-588
chest,cable-cross-overs,mid,20,10,488,651,-638
chest,cable-cross-overs,mid,20,10,490,561,-600
chest,cable-cross-overs,mid,20,10,552,584,-616
chest,cable-cross-overs,mid,20,10,568,608,-624
chest,cable-cross-overs,mid,20,10,537,585,-702
chest,cable-cross-overs,mid,20,10,521,622,-544
chest,cable-cross-overs,mid,20,10,542,572,-581
chest,cable-cross-overs,mid,20,10,551,553,-584
chest,cable-cross-overs,mid,20,10,595,566,-705
chest,cable-cross-overs,mid,20,10,635,554,-692
chest,cable-cross-overs,mid,20,10,633,559,-572
chest,cable-cross-overs,mid,20,10,605,547,-605
chest,cable-cross-overs,mid,20,10,528,518,-499
chest,cable-cross-overs,mid,20,10,487,537,-536
chest,cable-cross-overs,mid,20,10,499,575,-552
chest,cable-cross-overs,mid,20,10,486,542,-546
chest,cable-cross-overs,mid,20,10,427,557,-479
