shoulders,dumbbell-front-rise,alt,12.5,20,1112,144,-96
shoulders,dumbbell-front-rise,alt,12.5,20,1105,162,-75
shoulders,dumbbell-front-rise,alt,12.5,20,1094,185,-44
shoulders,dumbbell-front-rise,alt,12.5,20,1074,195,-4
shoulders,dumbbell-front-rise,alt,12.5,20,1059,178,11
shoulders,dumbbell-front-rise,alt,12.5,20,1049,132,1
shoulders,dumbbell-front-rise,alt,12.5,20,1048,132,-18
shoulders,dumbbell-front-rise,alt,12.5,20,1048,140,-32
shoulders,dumbbell-front-rise,alt,12.5,20,1048,156,-32
shoulders,dumbbell-front-rise,alt,12.5,20,1048,156,-56
shoulders,dumbbell-front-rise,alt,12.5,20,1049,155,-78
shoulders,dumbbell-front-rise,alt,12.5,20,1059,185,22
shoulders,dumbbell-front-rise,alt,12.5,20,1066,210,80
shoulders,dumbbell-front-rise,alt,12.5,20,1072,230,94
shoulders,dumbbell-front-rise,alt,12.5,20,1090,223,60
shoulders,dumbbell-front-rise,alt,12.5,20,1101,206,20
shoulders,dumbbell-front-rise,alt,12.5,20,1091,170,-20
shoulders,dumbbell-front-rise,alt,12.5,20,1084,174,-11
shoulders,dumbbell-front-rise,alt,12.5,20,1080,194,23
shoulders,dumbbell-front-rise,alt,12.5,20,1080,220,93
shoulders,dumbbell-front-rise,alt,12.5,20,1088,204,130
shoulders,dumbbell-front-rise,alt,12.5,20,1102,150,136
shoulders,dumbbell-front-rise,alt,12.5,20,1104,153,132
shoulders,dumbbell-front-rise,alt,12.5,20,1092,163,110
shoulders,dumbbell-front-rise,alt,12.5,20,1052,173,50
shoulders,dumbbell-front-rise,alt,12.5,20,1040,162,28
shoulders,dumbbell-front-rise,alt,12.5,20,1040,146,28
shoulders,dumbbell-front-rise,alt,12.5,20,1046,160,68
shoulders,dumbbell-front-rise,alt,12.5,20,1046,160,86
shoulders,dumbbell-front-rise,alt,12.5,20,1040,146,80
shoulders,dumbbell-front-rise,alt,12.5,20,1026,153,62
shoulders,dumbbell-front-rise,alt,12.5,20,1008,154,46
shoulders,dumbbell-front-rise,alt,12.5,20,984,134,42
shoulders,dumbbell-front-rise,alt,12.5,20,976,128,68
shoulders,dumbbell-front-rise,alt,12.5,20,978,128,104
shoulders,dumbbell-front-rise,alt,12.5,20,992,122,98
shoulders,dumbbell-front-rise,alt,12.5,20,1002,120,78
shoulders,dumbbell-front-rise,alt,12.5,20,1008,120,44
shoulders,dumbbell-front-rise,alt,12.5,20,999,138,44
shoulders,dumbbell-front-rise,alt,12.5,20,995,148,44
shoulders,dumbbell-front-rise,alt,12.5,20,1005,132,28
shoulders,dumbbell-front-rise,alt,12.5,20,1015,104,24
shoulders,dumbbell-front-rise,alt,12.5,20,1026,74,30
shoulders,dumbbell-front-rise,alt,12.5,20,1040,88,96
shoulders,dumbbell-front-rise,alt,12.5,20,1040,116,103
shoulders,dumbbell-front-rise,alt,12.5,20,1026,156,53
shoulders,dumbbell-front-rise,alt,12.5,20,1015,151,34
shoulders,dumbbell-front-rise,alt,12.5,20,1008,136,26
shoulders,dumbbell-front-rise,alt,12.5,20,1008,112,30
shoulders,dumbbell-front-rise,alt,12.5,20,1015,118,18
shoulders,dumbbell-front-rise,alt,12.5,20,1024,137,1
shoulders,dumbbell-front-rise,alt,12.5,20,1030,147,11
shoulders,dumbbell-front-rise,alt,12.5,20,1030,167,21
shoulders,dumbbell-front-rise,alt,12.5,20,1024,197,31
shoulders,dumbbell-front-rise,alt,12.5,20,1042,186,-13
shoulders,dumbbell-front-rise,alt,12.5,20,1056,160,-34
shoulders,dumbbell-front-rise,alt,12.5,20,1056,104,10
shoulders,dumbbell-front-rise,alt,12.5,20,1038,60,73
shoulders,dumbbell-front-rise,alt,12.5,20,1016,28,130
shoulders,dumbbell-front-rise,alt,12.5,20,1010,74,64
shoulders,dumbbell-front-rise,alt,12.5,20,1020,86,52
shoulders,dumbbell-front-rise,alt,12.5,20,1046,66,92
shoulders,dumbbell-front-rise,alt,12.5,20,1057,122,114
shoulders,dumbbell-front-rise,alt,12.5,20,1061,168,118
shoulders,dumbbell-front-rise,alt,12.5,20,1051,168,82
shoulders,dumbbell-front-rise,alt,12.5,20,1041,133,58
shoulders,dumbbell-front-rise,alt,12.5,20,1033,90,40
shoulders,dumbbell-front-rise,alt,12.5,20,1043,104,34
shoulders,dumbbell-front-rise,alt,12.5,20,1060,117,60
shoulders,dumbbell-front-rise,alt,12.5,20,1086,127,114
shoulders,dumbbell-front-rise,alt,12.5,20,1092,114,70
shoulders,dumbbell-front-rise,alt,12.5,20,1100,108,26
shoulders,dumbbell-front-rise,alt,12.5,20,1116,124,6
shoulders,dumbbell-front-rise,alt,12.5,20,1110,128,-4
shoulders,dumbbell-front-rise,alt,12.5,20,1096,130,-10
shoulders,dumbbell-front-rise,alt,12.5,20,1096,144,-30
shoulders,dumbbell-front-rise,alt,12.5,20,1101,157,-55
shoulders,dumbbell-front-rise,alt,12.5,20,1111,167,-85
shoulders,dumbbell-front-rise,alt,12.5,20,1112,146,2
shoulders,dumbbell-front-rise,alt,12.5,20,1112,132,66
shoulders,dumbbell-front-rise,alt,12.5,20,1112,148,46
shoulders,dumbbell-front-rise,alt,12.5,20,1112,131,40
shoulders,dumbbell-front-rise,alt,12.5,20,1113,107,42
shoulders,dumbbell-front-rise,alt,12.5,20,1123,137,68
shoulders,dumbbell-front-rise,alt,12.5,20,1108,160,42
shoulders,dumbbell-front-rise,alt,12.5,20,1068,174,-32
shoulders,dumbbell-front-rise,alt,12.5,20,1050,185,-98
shoulders,dumbbell-front-rise,alt,12.5,20,1049,200,-108
shoulders,dumbbell-front-rise,alt,12.5,20,1079,224,12
shoulders,dumbbell-front-rise,alt,12.5,20,1081,232,27
shoulders,dumbbell-front-rise,alt,12.5,20,1069,234,-19
shoulders,dumbbell-front-rise,alt,12.5,20,1039,254,-209
shoulders,dumbbell-front-rise,alt,12.5,20,1026,266,-344
shoulders,dumbbell-front-rise,alt,12.5,20,1032,272,-424
shoulders,dumbbell-front-rise,alt,12.5,20,987,294,-284
shoulders,dumbbell-front-rise,alt,12.5,20,949,296,-168
shoulders,dumbbell-front-rise,alt,12.5,20,939,240,-168
shoulders,dumbbell-front-rise,alt,12.5,20,932,206,-304
shoulders,dumbbell-front-rise,alt,12.5,20,927,188,-467
shoulders,dumbbell-front-rise,alt,12.5,20,917,222,-337
shoulders,dumbbell-front-rise,alt,12.5,20,914,240,-280
shoulders,dumbbell-front-rise,alt,12.5,20,920,240,-294
shoulders,dumbbell-front-rise,alt,12.5,20,916,222,-296
shoulders,dumbbell-front-rise,alt,12.5,20,920,224,-300
shoulders,dumbbell-front-rise,alt,12.5,20,944,280,-316
shoulders,dumbbell-front-rise,alt,12.5,20,945,300,-310
shoulders,dumbbell-front-rise,alt,12.5,20,935,302,-307
shoulders,dumbbell-front-rise,alt,12.5,20,925,288,-417
shoulders,dumbbell-front-rise,alt,12.5,20,925,288,-450
shoulders,dumbbell-front-rise,alt,12.5,20,935,302,-404
shoulders,dumbbell-front-rise,alt,12.5,20,963,326,-314
shoulders,dumbbell-front-rise,alt,12.5,20,984,344,-248
shoulders,dumbbell-front-rise,alt,12.5,20,-344,72,-488
shoulders,dumbbell-front-rise,alt,12.5,20,-351,65,-439
shoulders,dumbbell-front-rise,alt,12.5,20,-359,53,-387
shoulders,dumbbell-front-rise,alt,12.5,20,-349,23,-497
shoulders,dumbbell-front-rise,alt,12.5,20,-352,18,-552
shoulders,dumbbell-front-rise,alt,12.5,20,-366,38,-552
shoulders,dumbbell-front-rise,alt,12.5,20,-359,18,-462
shoulders,dumbbell-front-rise,alt,12.5,20,-355,6,-407
shoulders,dumbbell-front-rise,alt,12.5,20,-365,26,-457
shoulders,dumbbell-front-rise,alt,12.5,20,-364,25,-514
shoulders,dumbbell-front-rise,alt,12.5,20,-358,14,-566
shoulders,dumbbell-front-rise,alt,12.5,20,-344,-6,-546
shoulders,dumbbell-front-rise,alt,12.5,20,-331,6,-494
shoulders,dumbbell-front-rise,alt,12.5,20,-321,52,-408
shoulders,dumbbell-front-rise,alt,12.5,20,-320,96,-535
shoulders,dumbbell-front-rise,alt,12.5,20,-318,118,-634
shoulders,dumbbell-front-rise,alt,12.5,20,-314,82,-614
shoulders,dumbbell-front-rise,alt,12.5,20,-305,58,-584
shoulders,dumbbell-front-rise,alt,12.5,20,-294,42,-552
shoulders,dumbbell-front-rise,alt,12.5,20,-280,68,-546
shoulders,dumbbell-front-rise,alt,12.5,20,-262,105,-584
shoulders,dumbbell-front-rise,alt,12.5,20,-242,155,-664
shoulders,dumbbell-front-rise,alt,12.5,20,-226,110,-748
shoulders,dumbbell-front-rise,alt,12.5,20,-212,78,-769
shoulders,dumbbell-front-rise,alt,12.5,20,-196,98,-639
shoulders,dumbbell-front-rise,alt,12.5,20,-168,156,-544
shoulders,dumbbell-front-rise,alt,12.5,20,-134,223,-491
shoulders,dumbbell-front-rise,alt,12.5,20,-114,213,-681
shoulders,dumbbell-front-rise,alt,12.5,20,-92,210,-764
shoulders,dumbbell-front-rise,alt,12.5,20,-66,216,-738
shoulders,dumbbell-front-rise,alt,12.5,20,-37,230,-668
shoulders,dumbbell-front-rise,alt,12.5,20,-19,300,-571
shoulders,dumbbell-front-rise,alt,12.5,20,-29,500,-421
shoulders,dumbbell-front-rise,alt,12.5,20,24,385,-502
shoulders,dumbbell-front-rise,alt,12.5,20,102,168,-672
shoulders,dumbbell-front-rise,alt,12.5,20,156,242,-746
shoulders,dumbbell-front-rise,alt,12.5,20,204,275,-716
shoulders,dumbbell-front-rise,alt,12.5,20,244,265,-582
shoulders,dumbbell-front-rise,alt,12.5,20,284,282,-568
shoulders,dumbbell-front-rise,alt,12.5,20,321,294,-612
shoulders,dumbbell-front-rise,alt,12.5,20,351,290,-756
shoulders,dumbbell-front-rise,alt,12.5,20,402,306,-720
shoulders,dumbbell-front-rise,alt,12.5,20,461,330,-627
shoulders,dumbbell-front-rise,alt,12.5,20,511,350,-737
shoulders,dumbbell-front-rise,alt,12.5,20,541,365,-764
shoulders,dumbbell-front-rise,alt,12.5,20,551,375,-710
shoulders,dumbbell-front-rise,alt,12.5,20,606,367,-533
shoulders,dumbbell-front-rise,alt,12.5,20,662,369,-451
shoulders,dumbbell-front-rise,alt,12.5,20,706,399,-621
shoulders,dumbbell-front-rise,alt,12.5,20,748,422,-686
shoulders,dumbbell-front-rise,alt,12.5,20,784,443,-707
shoulders,dumbbell-front-rise,alt,12.5,20,790,473,-737
shoulders,dumbbell-front-rise,alt,12.5,20,822,473,-684
shoulders,dumbbell-front-rise,alt,12.5,20,882,443,-550
shoulders,dumbbell-front-rise,alt,12.5,20,928,476,-576
shoulders,dumbbell-front-rise,alt,12.5,20,968,496,-632
shoulders,dumbbell-front-rise,alt,12.5,20,992,472,-712
shoulders,dumbbell-front-rise,alt,12.5,20,1024,485,-617
shoulders,dumbbell-front-rise,alt,12.5,20,1058,509,-472
shoulders,dumbbell-front-rise,alt,12.5,20,1084,479,-558
shoulders,dumbbell-front-rise,alt,12.5,20,1114,456,-630
shoulders,dumbbell-front-rise,alt,12.5,20,1148,442,-690
shoulders,dumbbell-front-rise,alt,12.5,20,1179,480,-664
shoulders,dumbbell-front-rise,alt,12.5,20,1210,512,-588
shoulders,dumbbell-front-rise,alt,12.5,20,1246,512,-412
shoulders,dumbbell-front-rise,alt,12.5,20,1284,460,-454
shoulders,dumbbell-front-rise,alt,12.5,20,1322,397,-569
shoulders,dumbbell-front-rise,alt,12.5,20,1336,447,-499
shoulders,dumbbell-front-rise,alt,12.5,20,1356,482,-496
shoulders,dumbbell-front-rise,alt,12.5,20,1382,502,-562
shoulders,dumbbell-front-rise,alt,12.5,20,1370,486,-536
shoulders,dumbbell-front-rise,alt,12.5,20,1358,462,-509
shoulders,dumbbell-front-rise,alt,12.5,20,1354,426,-499
shoulders,dumbbell-front-rise,alt,12.5,20,1384,409,-447
shoulders,dumbbell-front-rise,alt,12.5,20,1420,410,-386
shoulders,dumbbell-front-rise,alt,12.5,20,1380,504,-400
shoulders,dumbbell-front-rise,alt,12.5,20,1355,490,-466
shoulders,dumbbell-front-rise,alt,12.5,20,1345,364,-580
shoulders,dumbbell-front-rise,alt,12.5,20,1348,316,-272
shoulders,dumbbell-front-rise,alt,12.5,20,1337,322,-69
shoulders,dumbbell-front-rise,alt,12.5,20,1287,438,-219
shoulders,dumbbell-front-rise,alt,12.5,20,1276,465,-453
shoulders,dumbbell-front-rise,alt,12.5,20,1276,444,-665
shoulders,dumbbell-front-rise,alt,12.5,20,1242,318,-355
shoulders,dumbbell-front-rise,alt,12.5,20,1216,296,-138
shoulders,dumbbell-front-rise,alt,12.5,20,1202,376,-12
shoulders,dumbbell-front-rise,alt,12.5,20,1182,406,-270
shoulders,dumbbell-front-rise,alt,12.5,20,1144,404,-456
shoulders,dumbbell-front-rise,alt,12.5,20,1064,340,-376
shoulders,dumbbell-front-rise,alt,12.5,20,1022,316,-320
shoulders,dumbbell-front-rise,alt,12.5,20,1006,311,-274
shoulders,dumbbell-front-rise,alt,12.5,20,1066,301,-214
shoulders,dumbbell-front-rise,alt,12.5,20,1084,331,-216
shoulders,dumbbell-front-rise,alt,12.5,20,1058,401,-282
shoulders,dumbbell-front-rise,alt,12.5,20,1047,318,-72
shoulders,dumbbell-front-rise,alt,12.5,20,1048,239,82
shoulders,dumbbell-front-rise,alt,12.5,20,1072,209,38
shoulders,dumbbell-front-rise,alt,12.5,20,1154,249,129
shoulders,dumbbell-front-rise,alt,12.5,20,1241,310,232
shoulders,dumbbell-front-rise,alt,12.5,20,1171,284,-82
shoulders,dumbbell-front-rise,alt,12.5,20,1104,234,-138
shoulders,dumbbell-front-rise,alt,12.5,20,1038,160,68
shoulders,dumbbell-front-rise,alt,12.5,20,1064,134,295
shoulders,dumbbell-front-rise,alt,12.5,20,1085,142,410
shoulders,dumbbell-front-rise,alt,12.5,20,1075,218,254
shoulders,dumbbell-front-rise,alt,12.5,20,1037,222,40
shoulders,dumbbell-front-rise,alt,12.5,20,990,208,-166
shoulders,dumbbell-front-rise,alt,12.5,20,976,282,-66
shoulders,dumbbell-front-rise,alt,12.5,20,990,282,16
shoulders,dumbbell-front-rise,alt,12.5,20,1036,208,82
shoulders,dumbbell-front-rise,alt,12.5,20,1062,173,106
shoulders,dumbbell-front-rise,alt,12.5,20,1080,152,120
shoulders,dumbbell-front-rise,alt,12.5,20,1160,320,-448
shoulders,dumbbell-front-rise,alt,12.5,20,1118,338,-448
shoulders,dumbbell-front-rise,alt,12.5,20,1058,360,-454
shoulders,dumbbell-front-rise,alt,12.5,20,992,354,-520
shoulders,dumbbell-front-rise,alt,12.5,20,920,347,-557
shoulders,dumbbell-front-rise,alt,12.5,20,840,337,-567
shoulders,dumbbell-front-rise,alt,12.5,20,774,322,-586
shoulders,dumbbell-front-rise,alt,12.5,20,712,315,-586
shoulders,dumbbell-front-rise,alt,12.5,20,656,325,-542
shoulders,dumbbell-front-rise,alt,12.5,20,594,338,-542
shoulders,dumbbell-front-rise,alt,12.5,20,530,350,-559
shoulders,dumbbell-front-rise,alt,12.5,20,476,336,-549
shoulders,dumbbell-front-rise,alt,12.5,20,418,303,-522
shoulders,dumbbell-front-rise,alt,12.5,20,358,253,-476
shoulders,dumbbell-front-rise,alt,12.5,20,302,239,-454
shoulders,dumbbell-front-rise,alt,12.5,20,252,230,-454
shoulders,dumbbell-front-rise,alt,12.5,20,212,226,-498
shoulders,dumbbell-front-rise,alt,12.5,20,154,245,-508
shoulders,dumbbell-front-rise,alt,12.5,20,90,268,-500
shoulders,dumbbell-front-rise,alt,12.5,20,30,228,-454
shoulders,dumbbell-front-rise,alt,12.5,20,-15,183,-417
shoulders,dumbbell-front-rise,alt,12.5,20,-45,133,-387
shoulders,dumbbell-front-rise,alt,12.5,20,-66,178,-488
shoulders,dumbbell-front-rise,alt,12.5,20,-88,218,-562
shoulders,dumbbell-front-rise,alt,12.5,20,-112,222,-542
shoulders,dumbbell-front-rise,alt,12.5,20,-120,196,-512
shoulders,dumbbell-front-rise,alt,12.5,20,-123,156,-478
shoulders,dumbbell-front-rise,alt,12.5,20,-153,116,-464
shoulders,dumbbell-front-rise,alt,12.5,20,-168,108,-481
shoulders,dumbbell-front-rise,alt,12.5,20,-168,134,-531
shoulders,dumbbell-front-rise,alt,12.5,20,-204,109,-500
shoulders,dumbbell-front-rise,alt,12.5,20,-241,84,-452
shoulders,dumbbell-front-rise,alt,12.5,20,-271,68,-388
