arms,straight-bar-triceps-extension,40,20,504,664,-632
arms,straight-bar-triceps-extension,40,20,469,674,-650
arms,straight-bar-triceps-extension,40,20,422,686,-674
arms,straight-bar-triceps-extension,40,20,396,666,-694
arms,straight-bar-triceps-extension,40,20,372,634,-689
arms,straight-bar-triceps-extension,40,20,346,588,-659
arms,straight-bar-triceps-extension,40,20,304,602,-688
arms,straight-bar-triceps-extension,40,20,266,607,-697
arms,straight-bar-triceps-extension,40,20,246,577,-647
arms,straight-bar-triceps-extension,40,20,212,592,-737
arms,straight-bar-triceps-extension,40,20,177,626,-872
arms,straight-bar-triceps-extension,40,20,187,646,-866
arms,straight-bar-triceps-extension,40,20,177,671,-864
arms,straight-bar-triceps-extension,40,20,147,701,-864
arms,straight-bar-triceps-extension,40,20,112,654,-765
arms,straight-bar-triceps-extension,40,20,84,600,-664
arms,straight-bar-triceps-extension,40,20,68,544,-584
arms,straight-bar-triceps-extension,40,20,43,574,-784
arms,straight-bar-triceps-extension,40,20,14,638,-1067
arms,straight-bar-triceps-extension,40,20,-6,698,-1017
arms,straight-bar-triceps-extension,40,20,-16,683,-900
arms,straight-bar-triceps-extension,40,20,-16,593,-714
arms,straight-bar-triceps-extension,40,20,-48,580,-728
arms,straight-bar-triceps-extension,40,20,-82,584,-755
arms,straight-bar-triceps-extension,40,20,-118,608,-765
arms,straight-bar-triceps-extension,40,20,-156,595,-814
arms,straight-bar-triceps-extension,40,20,-196,564,-861
arms,straight-bar-triceps-extension,40,20,-230,530,-751
arms,straight-bar-triceps-extension,40,20,-256,480,-698
arms,straight-bar-triceps-extension,40,20,-270,414,-704
arms,straight-bar-triceps-extension,40,20,-312,372,-592
arms,straight-bar-triceps-extension,40,20,-350,336,-500
arms,straight-bar-triceps-extension,40,20,-370,312,-484
arms,straight-bar-triceps-extension,40,20,-397,297,-540
arms,straight-bar-triceps-extension,40,20,-428,280,-597
arms,straight-bar-triceps-extension,40,20,-468,206,-407
arms,straight-bar-triceps-extension,40,20,-493,113,-262
arms,straight-bar-triceps-extension,40,20,-503,3,-162
arms,straight-bar-triceps-extension,40,20,-531,-35,-170
arms,straight-bar-triceps-extension,40,20,-560,-53,-186
arms,straight-bar-triceps-extension,40,20,-584,-43,-190
arms,straight-bar-triceps-extension,40,20,-596,-86,-87
arms,straight-bar-triceps-extension,40,20,-594,-145,50
arms,straight-bar-triceps-extension,40,20,-540,-155,70
arms,straight-bar-triceps-extension,40,20,-504,-140,42
arms,straight-bar-triceps-extension,40,20,-490,-100,-32
arms,straight-bar-triceps-extension,40,20,-488,-56,-80
arms,straight-bar-triceps-extension,40,20,-486,-21,-76
arms,straight-bar-triceps-extension,40,20,-482,-11,44
arms,straight-bar-triceps-extension,40,20,-438,34,-137
arms,straight-bar-triceps-extension,40,20,-384,88,-403
arms,straight-bar-triceps-extension,40,20,-390,82,-273
arms,straight-bar-triceps-extension,40,20,-370,85,-186
arms,straight-bar-triceps-extension,40,20,-324,95,-140
arms,straight-bar-triceps-extension,40,20,-180,200,-338
arms,straight-bar-triceps-extension,40,20,-46,286,-451
arms,straight-bar-triceps-extension,40,20,38,306,-301
arms,straight-bar-triceps-extension,40,20,96,347,-358
arms,straight-bar-triceps-extension,40,20,137,402,-487
arms,straight-bar-triceps-extension,40,20,147,502,-477
arms,straight-bar-triceps-extension,40,20,172,560,-500
arms,straight-bar-triceps-extension,40,20,212,574,-554
arms,straight-bar-triceps-extension,40,20,261,562,-502
arms,straight-bar-triceps-extension,40,20,308,574,-450
arms,straight-bar-triceps-extension,40,20,348,650,-430
arms,straight-bar-triceps-extension,40,20,409,686,-448
arms,straight-bar-triceps-extension,40,20,482,708,-481
arms,straight-bar-triceps-extension,40,20,576,748,-491
arms,straight-bar-triceps-extension,40,20,649,773,-461
arms,straight-bar-triceps-extension,40,20,699,783,-391
arms,straight-bar-triceps-extension,40,20,776,847,-501
arms,straight-bar-triceps-extension,40,20,864,886,-542
arms,straight-bar-triceps-extension,40,20,968,850,-378
arms,straight-bar-triceps-extension,40,20,1042,802,-314
arms,straight-bar-triceps-extension,40,20,1102,751,-296
arms,straight-bar-triceps-extension,40,20,1156,741,-296
arms,straight-bar-triceps-extension,40,20,1216,718,-281
arms,straight-bar-triceps-extension,40,20,1282,684,-251
arms,straight-bar-triceps-extension,40,20,1338,680,-306
arms,straight-bar-triceps-extension,40,20,1391,690,-360
arms,straight-bar-triceps-extension,40,20,1441,726,-384
arms,straight-bar-triceps-extension,40,20,1463,704,-312
arms,straight-bar-triceps-extension,40,20,1473,662,-212
arms,straight-bar-triceps-extension,40,20,1483,642,-246
arms,straight-bar-triceps-extension,40,20,1490,612,-246
arms,straight-bar-triceps-extension,40,20,1496,572,-212
arms,straight-bar-triceps-extension,40,20,1487,564,-284
arms,straight-bar-triceps-extension,40,20,1489,572,-311
arms,straight-bar-triceps-extension,40,20,1519,612,-201
arms,straight-bar-triceps-extension,40,20,1521,589,-133
arms,straight-bar-triceps-extension,40,20,1508,535,-86
arms,straight-bar-triceps-extension,40,20,1468,445,-72
arms,straight-bar-triceps-extension,40,20,1426,408,-119
arms,straight-bar-triceps-extension,40,20,1380,422,-229
arms,straight-bar-triceps-extension,40,20,1380,343,-182
arms,straight-bar-triceps-extension,40,20,1378,264,-145
arms,straight-bar-triceps-extension,40,20,1358,208,-175
arms,straight-bar-triceps-extension,40,20,1328,258,-244
arms,straight-bar-triceps-extension,40,20,1292,350,-330
arms,straight-bar-triceps-extension,40,20,1258,410,-424
arms,straight-bar-triceps-extension,40,20,1235,440,-457
arms,straight-bar-triceps-extension,40,20,1225,440,-427
arms,straight-bar-triceps-extension,40,20,1210,386,-298
arms,straight-bar-triceps-extension,40,20,1184,356,-210
arms,straight-bar-triceps-extension,40,20,1128,396,-246
arms,straight-bar-triceps-extension,40,20,1094,415,-270
arms,straight-bar-triceps-extension,40,20,1078,418,-282
arms,straight-bar-triceps-extension,40,20,1138,358,-222
arms,straight-bar-triceps-extension,40,20,1170,340,-124
arms,straight-bar-triceps-extension,40,20,1176,366,10
arms,straight-bar-triceps-extension,40,20,1144,418,-26
arms,straight-bar-triceps-extension,40,20,1120,456,-64
arms,straight-bar-triceps-extension,40,20,-208,296,-352
arms,straight-bar-triceps-extension,40,20,-162,324,-450
arms,straight-bar-triceps-extension,40,20,-100,361,-570
arms,straight-bar-triceps-extension,40,20,-54,371,-510
arms,straight-bar-triceps-extension,40,20,-2,414,-508
arms,straight-bar-triceps-extension,40,20,58,488,-562
arms,straight-bar-triceps-extension,40,20,91,505,-568
arms,straight-bar-triceps-extension,40,20,112,520,-558
arms,straight-bar-triceps-extension,40,20,112,544,-522
arms,straight-bar-triceps-extension,40,20,140,584,-491
arms,straight-bar-triceps-extension,40,20,183,631,-470
arms,straight-bar-triceps-extension,40,20,253,701,-530
arms,straight-bar-triceps-extension,40,20,320,751,-545
arms,straight-bar-triceps-extension,40,20,386,781,-515
arms,straight-bar-triceps-extension,40,20,432,798,-485
arms,straight-bar-triceps-extension,40,20,473,822,-464
arms,straight-bar-triceps-extension,40,20,503,866,-464
arms,straight-bar-triceps-extension,40,20,561,884,-474
arms,straight-bar-triceps-extension,40,20,632,894,-498
arms,straight-bar-triceps-extension,40,20,718,948,-598
arms,straight-bar-triceps-extension,40,20,782,971,-583
arms,straight-bar-triceps-extension,40,20,828,961,-453
arms,straight-bar-triceps-extension,40,20,900,910,-440
arms,straight-bar-triceps-extension,40,20,978,854,-398
arms,straight-bar-triceps-extension,40,20,1062,794,-258
arms,straight-bar-triceps-extension,40,20,1144,780,-254
arms,straight-bar-triceps-extension,40,20,1216,776,-302
arms,straight-bar-triceps-extension,40,20,1210,696,-282
arms,straight-bar-triceps-extension,40,20,1216,646,-270
arms,straight-bar-triceps-extension,40,20,1230,626,-264
arms,straight-bar-triceps-extension,40,20,1290,638,-237
arms,straight-bar-triceps-extension,40,20,1338,664,-222
arms,straight-bar-triceps-extension,40,20,1342,720,-242
arms,straight-bar-triceps-extension,40,20,1365,743,-276
arms,straight-bar-triceps-extension,40,20,1398,741,-301
arms,straight-bar-triceps-extension,40,20,1452,631,-191
arms,straight-bar-triceps-extension,40,20,1465,556,-108
arms,straight-bar-triceps-extension,40,20,1435,516,-54
arms,straight-bar-triceps-extension,40,20,1378,530,-21
arms,straight-bar-triceps-extension,40,20,1339,542,-28
arms,straight-bar-triceps-extension,40,20,1349,538,-124
arms,straight-bar-triceps-extension,40,20,1370,452,-26
arms,straight-bar-triceps-extension,40,20,1386,350,120
arms,straight-bar-triceps-extension,40,20,1332,416,-34
arms,straight-bar-triceps-extension,40,20,1269,450,-50
arms,straight-bar-triceps-extension,40,20,1199,456,76
arms,straight-bar-triceps-extension,40,20,1188,375,7
arms,straight-bar-triceps-extension,40,20,1181,328,-74
arms,straight-bar-triceps-extension,40,20,1171,384,-134
arms,straight-bar-triceps-extension,40,20,1136,365,-96
arms,straight-bar-triceps-extension,40,20,1093,326,-42
arms,straight-bar-triceps-extension,40,20,1063,386,-222
arms,straight-bar-triceps-extension,40,20,1073,448,-234
arms,straight-bar-triceps-extension,40,20,1123,514,-80
arms,straight-bar-triceps-extension,40,20,1186,426,-32
arms,straight-bar-triceps-extension,40,20,1214,362,-54
arms,straight-bar-triceps-extension,40,20,1154,398,-210
arms,straight-bar-triceps-extension,40,20,1098,474,-179
arms,straight-bar-triceps-extension,40,20,1053,555,-79
arms,straight-bar-triceps-extension,40,20,1103,505,-69
arms,straight-bar-triceps-extension,40,20,1123,415,-29
arms,straight-bar-triceps-extension,40,20,1113,285,41
arms,straight-bar-triceps-extension,40,20,1049,330,48
arms,straight-bar-triceps-extension,40,20,1004,397,3
arms,straight-bar-triceps-extension,40,20,1020,467,-147
arms,straight-bar-triceps-extension,40,20,1090,502,-216
arms,straight-bar-triceps-extension,40,20,1174,522,-245
arms,straight-bar-triceps-extension,40,20,1154,536,-215
arms,straight-bar-triceps-extension,40,20,1136,599,-238
arms,straight-bar-triceps-extension,40,20,1122,709,-312
arms,straight-bar-triceps-extension,40,20,1165,670,-401
arms,straight-bar-triceps-extension,40,20,1196,636,-406
arms,straight-bar-triceps-extension,40,20,1180,652,-210
arms,straight-bar-triceps-extension,40,20,1148,666,-246
arms,straight-bar-triceps-extension,40,20,1112,678,-386
arms,straight-bar-triceps-extension,40,20,1112,652,-566
arms,straight-bar-triceps-extension,40,20,1112,650,-601
arms,straight-bar-triceps-extension,40,20,1112,670,-491
arms,straight-bar-triceps-extension,40,20,1085,681,-404
arms,straight-bar-triceps-extension,40,20,1056,685,-362
arms,straight-bar-triceps-extension,40,20,1032,675,-422
arms,straight-bar-triceps-extension,40,20,1024,707,-458
arms,straight-bar-triceps-extension,40,20,1022,752,-471
arms,straight-bar-triceps-extension,40,20,1008,758,-381
arms,straight-bar-triceps-extension,40,20,970,772,-414
arms,straight-bar-triceps-extension,40,20,910,798,-568
arms,straight-bar-triceps-extension,40,20,886,818,-575
arms,straight-bar-triceps-extension,40,20,864,830,-554
arms,straight-bar-triceps-extension,40,20,840,826,-510
arms,straight-bar-triceps-extension,40,20,800,820,-548
arms,straight-bar-triceps-extension,40,20,752,812,-617
arms,straight-bar-triceps-extension,40,20,678,778,-627
arms,straight-bar-triceps-extension,40,20,632,760,-632
arms,straight-bar-triceps-extension,40,20,618,760,-632
arms,straight-bar-triceps-extension,40,20,562,751,-569
arms,straight-bar-triceps-extension,40,20,504,729,-541
arms,straight-bar-triceps-extension,40,20,448,679,-611
arms,straight-bar-triceps-extension,40,20,404,706,-737
arms,straight-bar-triceps-extension,40,20,368,758,-852
arms,straight-bar-triceps-extension,40,20,368,744,-646
arms,straight-bar-triceps-extension,40,20,326,721,-566
arms,straight-bar-triceps-extension,40,20,240,691,-612
arms,straight-bar-triceps-extension,40,20,223,715,-728
arms,straight-bar-triceps-extension,40,20,207,724,-778
arms,straight-bar-triceps-extension,40,20,177,684,-654
arms,straight-bar-triceps-extension,40,20,116,672,-634
arms,straight-bar-triceps-extension,40,20,46,671,-660
arms,straight-bar-triceps-extension,40,20,20,661,-700
arms,straight-bar-triceps-extension,40,20,0,664,-750
arms,straight-bar-triceps-extension,40,20,-14,678,-810
arms,straight-bar-triceps-extension,40,20,-38,666,-690
arms,straight-bar-triceps-extension,40,20,-56,656,-592
arms,straight-bar-triceps-extension,40,20,1304,424,-128
arms,straight-bar-triceps-extension,40,20,1304,403,-68
arms,straight-bar-triceps-extension,40,20,1302,372,6
arms,straight-bar-triceps-extension,40,20,1282,338,-8
arms,straight-bar-triceps-extension,40,20,1247,295,-48
arms,straight-bar-triceps-extension,40,20,1197,245,-114
arms,straight-bar-triceps-extension,40,20,1156,312,-224
arms,straight-bar-triceps-extension,40,20,1131,386,-330
arms,straight-bar-triceps-extension,40,20,1141,446,-414
arms,straight-bar-triceps-extension,40,20,1158,418,-433
arms,straight-bar-triceps-extension,40,20,1172,354,-406
arms,straight-bar-triceps-extension,40,20,1138,300,-220
arms,straight-bar-triceps-extension,40,20,1088,320,-93
arms,straight-bar-triceps-extension,40,20,1022,414,-23
arms,straight-bar-triceps-extension,40,20,1043,451,20
arms,straight-bar-triceps-extension,40,20,1091,452,-3
arms,straight-bar-triceps-extension,40,20,1181,388,-173
arms,straight-bar-triceps-extension,40,20,1194,354,-168
arms,straight-bar-triceps-extension,40,20,1172,344,-90
arms,straight-bar-triceps-extension,40,20,1132,430,-24
arms,straight-bar-triceps-extension,40,20,1134,487,-17
arms,straight-bar-triceps-extension,40,20,1180,517,-67
arms,straight-bar-triceps-extension,40,20,1234,516,-230
arms,straight-bar-triceps-extension,40,20,1246,515,-355
arms,straight-bar-triceps-extension,40,20,1162,525,-365
arms,straight-bar-triceps-extension,40,20,1154,549,-392
arms,straight-bar-triceps-extension,40,20,1181,572,-402
arms,straight-bar-triceps-extension,40,20,1231,526,-188
arms,straight-bar-triceps-extension,40,20,1224,506,-152
arms,straight-bar-triceps-extension,40,20,1158,512,-298
arms,straight-bar-triceps-extension,40,20,1130,580,-366
arms,straight-bar-triceps-extension,40,20,1128,611,-368
arms,straight-bar-triceps-extension,40,20,1184,541,-232
arms,straight-bar-triceps-extension,40,20,1148,569,-300
arms,straight-bar-triceps-extension,40,20,1077,632,-437
arms,straight-bar-triceps-extension,40,20,1047,632,-407
arms,straight-bar-triceps-extension,40,20,1032,632,-407
arms,straight-bar-triceps-extension,40,20,1032,632,-437
arms,straight-bar-triceps-extension,40,20,1000,610,-372
arms,straight-bar-triceps-extension,40,20,960,620,-372
arms,straight-bar-triceps-extension,40,20,904,716,-548
arms,straight-bar-triceps-extension,40,20,912,748,-551
arms,straight-bar-triceps-extension,40,20,938,752,-484
arms,straight-bar-triceps-extension,40,20,872,746,-450
arms,straight-bar-triceps-extension,40,20,815,756,-500
arms,straight-bar-triceps-extension,40,20,765,782,-634
arms,straight-bar-triceps-extension,40,20,728,847,-706
arms,straight-bar-triceps-extension,40,20,692,864,-676
arms,straight-bar-triceps-extension,40,20,652,760,-420
arms,straight-bar-triceps-extension,40,20,563,774,-502
arms,straight-bar-triceps-extension,40,20,463,834,-712
arms,straight-bar-triceps-extension,40,20,453,854,-798
arms,straight-bar-triceps-extension,40,20,426,856,-748
arms,straight-bar-triceps-extension,40,20,380,842,-562
arms,straight-bar-triceps-extension,40,20,336,772,-540
arms,straight-bar-triceps-extension,40,20,294,717,-548
arms,straight-bar-triceps-extension,40,20,258,707,-588
arms,straight-bar-triceps-extension,40,20,202,714,-688
arms,straight-bar-triceps-extension,40,20,144,724,-788
arms,straight-bar-triceps-extension,40,20,138,684,-662
arms,straight-bar-triceps-extension,40,20,121,634,-552
arms,straight-bar-triceps-extension,40,20,91,574,-458
arms,straight-bar-triceps-extension,40,20,16,590,-646
arms,straight-bar-triceps-extension,40,20,-42,612,-774
arms,straight-bar-triceps-extension,40,20,-46,628,-690
arms,straight-bar-triceps-extension,40,20,-58,594,-622
arms,straight-bar-triceps-extension,40,20,-80,542,-572
arms,straight-bar-triceps-extension,40,20,-160,522,-606
arms,straight-bar-triceps-extension,40,20,-225,534,-676
arms,straight-bar-triceps-extension,40,20,-275,580,-782
arms,straight-bar-triceps-extension,40,20,-280,580,-675
arms,straight-bar-triceps-extension,40,20,-274,572,-610
arms,straight-bar-triceps-extension,40,20,-254,556,-694
arms,straight-bar-triceps-extension,40,20,-255,562,-629
arms,straight-bar-triceps-extension,40,20,-266,568,-524
arms,straight-bar-triceps-extension,40,20,-286,494,-638
arms,straight-bar-triceps-extension,40,20,-336,484,-654
arms,straight-bar-triceps-extension,40,20,-416,538,-568
arms,straight-bar-triceps-extension,40,20,-428,409,-412
arms,straight-bar-triceps-extension,40,20,-441,276,-300
arms,straight-bar-triceps-extension,40,20,-471,180,-316
